gameData/Weapons/groundModels_weapons/20mm_oerlikon_for_tutorial_user_cannon.blk	20mm_oerlikon_ap	20 mm Oerlikon Ap	AP	0.14	830	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_polsten_user_cannon.blk	20mm_oerlikon_ap	20 mm Oerlikon Ap	AP	0.14	830	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_oerlikon_user_cannon.blk	20mm_oerlikon_ap	20 mm Oerlikon Ap	AP	0.14	830	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_hispano_mk_5_user_cannon.blk	20mm_oerlikon_ap	20 mm Oerlikon Ap	AP	0.14	830	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_breda_20_65_m35_user_cannon.blk	20mm_perforante_m35_belt	20 mm Perforante M35 Belt	AP	0.14	832	0.001	0.02	0
gameData/Weapons/groundModels_weapons/20mm_breda_m35_l6_user_cannon.blk	20mm_perforante_m35_belt	20 mm Perforante M35 Belt	AP	0.14	832	0.001	0.02	0
gameData/Weapons/groundModels_weapons/20mm_scotti_isotta_20_70_m41_user_cannon.blk	20mm_perforante_m35_belt	20 mm Perforante M35 Belt	AP	0.14	832	0.001	0.02	0
gameData/Weapons/groundModels_weapons/20mm_mg151_20_user_cannon.blk	20mm_pzbrgr_ph	20 mm Pzbrgr Ph	AP	0.115	705	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_kwk30_222_user_cannon.blk	20mm_pzgr	20 mm Pzgr	AP	0.148	800	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_kwk30_k_user_cannon.blk	20mm_pzgr	20 mm Pzgr	AP	0.148	800	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_kwk30_user_cannon.blk	20mm_pzgr	20 mm Pzgr	AP	0.148	800	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_kwk38_user_cannon.blk	20mm_pzgr	20 mm Pzgr	AP	0.148	800	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_flak38_wirbelwind_user_cannon.blk	20mm_pzgr	20 mm Pzgr	AP	0.148	800	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_flak38_user_cannon.blk	20mm_pzgr	20 mm Pzgr	AP	0.148	800	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_flak38_wirbelwind_user_cannon.blk	20mm_pzgr_40	20 mm Pzgr 40	AP	0.1	1050	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_kwk30_user_cannon.blk	20mm_pzgr_40	20 mm Pzgr 40	AP	0.1	1050	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_kwk30_222_user_cannon.blk	20mm_pzgr_40	20 mm Pzgr 40	AP	0.1	1050	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_kwk30_k_user_cannon.blk	20mm_pzgr_40	20 mm Pzgr 40	AP	0.1	1050	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_flak38_user_cannon.blk	20mm_pzgr_40	20 mm Pzgr 40	AP	0.1	1050	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_breda_20_65_m35_user_cannon.blk	20mm_pzgr_40	20 mm Pzgr 40	AP	0.1	1050	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_scotti_isotta_20_70_m41_user_cannon.blk	20mm_pzgr_40	20 mm Pzgr 40	AP	0.1	1050	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_breda_m35_l6_user_cannon.blk	20mm_pzgr_40	20 mm Pzgr 40	AP	0.1	1050	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_kwk38_user_cannon.blk	20mm_pzgr_40	20 mm Pzgr 40	AP	0.1	1050	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_mg151_20_mid_drilling_user_cannon.blk	20mm_pzsprgr	20 mm Pzsprgr	AP	0.115	705	0.004	0.02	0
gameData/Weapons/groundModels_weapons/20mm_mg151_20_out_drilling_user_cannon.blk	20mm_pzsprgr	20 mm Pzsprgr	AP	0.115	705	0.004	0.02	0
gameData/Weapons/groundModels_weapons/20mm_tnsh_sh_user_cannon.blk	20mm_shvak_api	20 mm Shvak Api	AP	0.096	892	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_tnsh_user_cannon.blk	20mm_shvak_api	20 mm Shvak Api	AP	0.096	892	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_tnsh_sh_user_cannon.blk	20mm_shvak_apit	20 mm Shvak Apit	AP	0.096	800	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_tnsh_user_cannon.blk	20mm_shvak_apit	20 mm Shvak Apit	AP	0.096	800	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_akan_m45_b_user_cannon.blk	20mm_slpgr_m42	20 mm Slpgr M42	AP	0.136	845	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_lva_kan_m40_b_user_cannon.blk	20mm_slpgr_m42	20 mm Slpgr M42	AP	0.136	845	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_pvlv_kan_m40_user_cannon.blk	20mm_slpgr_m42	20 mm Slpgr M42	AP	0.136	845	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_lva_kan_m40_b_user_cannon.blk	20mm_slpprj_m40	20 mm Slpprj M40	AP	0.145	815	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_akan_m45_b_user_cannon.blk	20mm_slpprj_m40	20 mm Slpprj M40	AP	0.145	815	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_pvlv_kan_m40_user_cannon.blk	20mm_slpprj_m40	20 mm Slpprj M40	AP	0.145	815	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_akan_m47_d_user_cannon.blk	20mm_slpprj_m42	20 mm Slpprj M42	AP	0.136	830	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_akan_m47_d_user_cannon.blk	20mm_slpprj_m68	20 mm Slpprj M68	AP	0.133	885	0	0.02	0
gameData/Weapons/groundModels_weapons/20mm_type98_user_cannon.blk	20mm_type100_ap	20 mm Type100 Ap	AP	0.155	928	0	0.02	0
gameData/Weapons/groundModels_weapons/23mm_2a14_md_user_cannon.blk	23mm_ap_md	23 mm Ap Md	AP	0.19	925	0	0.023	0
gameData/Weapons/groundModels_weapons/23mm_2a14_user_cannon.blk	23mm_apit	23 mm Apit	AP	0.19	970	0	0.023	0
gameData/Weapons/groundModels_weapons/23mm_2a7_user_cannon.blk	23mm_apit	23 mm Apit	AP	0.19	970	0	0.023	0
gameData/Weapons/groundModels_weapons/25mm_72k_user_cannon.blk	25mm_br_132	25 mm Br 132	AP	0.295	900	0	0.025	0
gameData/Weapons/groundModels_weapons/25mm_sa_34_user_cannon.blk	25mm_mle1934_tp_ch_f	25 mm Mle1934 Tp Ch F	AP	0.31	950	0	0.025	0
gameData/Weapons/groundModels_weapons/25mm_gau_12u_equalizer_user_cannon.blk	25mm_pgu_20_u	25 mm Pgu 20 U	AP	0.214	1036	0	0.025	0
gameData/Weapons/groundModels_weapons/25mm_gau_12u_user_cannon.blk	25mm_pgu_20_u	25 mm Pgu 20 U	AP	0.214	1036	0	0.025	0
gameData/Weapons/groundModels_weapons/25mm_zpt90_user_cannon.blk	25mm_type_87_api	25 mm Type 87 Api	AP	0.25	1050	0	0.025	0
gameData/Weapons/groundModels_weapons/25mm_pg87_pgz_user_cannon.blk	25mm_type_87_api	25 mm Type 87 Api	AP	0.25	1050	0	0.025	0
gameData/Weapons/groundModels_weapons/25mm_pg87_user_cannon.blk	25mm_type_87_api	25 mm Type 87 Api	AP	0.25	1050	0	0.025	0
gameData/Weapons/groundModels_weapons/28_20mm_s_pz_b_41_user_cannon.blk	28_20mm_pzgr41	28 20 mm Pzgr41	AP	0.124	1400	0	0.02	0
gameData/Weapons/groundModels_weapons/30mm_2a72_btr_md_user_cannon.blk	30mm_2a72_ap_md	30 mm 2A72 Ap Md	AP	0.4	820	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_pgz_625_user_cannon.blk	30mm_china_API	30 mm China API	AP	0.4	970	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_zk_453_user_cannon.blk	30mm_jpzsv_53_59	30 mm Jpzsv 53 59	AP	0.425	1000	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_zk_453_md_user_cannon.blk	30mm_jpzsv_ap_md	30 mm Jpzsv Ap Md	AP	0.425	730	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_mk103_45_user_cannon.blk	30mm_PzGr	30 mm Pzgr	AP	0.5	800	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_mk103_38_user_cannon.blk	30mm_PzGr	30 mm Pzgr	AP	0.5	800	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_mk103_45_user_cannon.blk	30mm_PzGr_H	30 mm Pzgr H	AP	0.356	960	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_mk103_38_user_cannon.blk	30mm_PzGr_H	30 mm Pzgr H	AP	0.356	960	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_zpt_99_user_cannon.blk	30mm_UBR6	30 mm UBR6	AP	0.4	970	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_2a72_btr_user_cannon.blk	30mm_UBR6	30 mm UBR6	AP	0.4	970	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_2a42_user_cannon.blk	30mm_UBR6	30 mm UBR6	AP	0.4	970	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_2a42_md_user_cannon.blk	30mm_UBR6	30 mm UBR6	AP	0.4	970	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_2a72_bmd_user_cannon.blk	30mm_UBR6	30 mm UBR6	AP	0.4	970	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_2a72_user_cannon.blk	30mm_UBR6	30 mm UBR6	AP	0.4	970	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_ztm1_btr_user_cannon.blk	30mm_UBR6	30 mm UBR6	AP	0.4	970	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_zpz02_user_cannon.blk	30mm_UBR6	30 mm UBR6	AP	0.4	970	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_2a38m_user_cannon.blk	30mm_UBR6	30 mm UBR6	AP	0.4	970	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_2a38_user_cannon.blk	30mm_UBR6	30 mm UBR6	AP	0.4	970	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_2a38m1_user_cannon.blk	30mm_UBR6	30 mm UBR6	AP	0.4	970	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_2a42_bmpt_user_cannon_2.blk	30mm_UBR6	30 mm UBR6	AP	0.4	970	0	0.03	0
gameData/Weapons/groundModels_weapons/30mm_2a42_bmpt_user_cannon.blk	30mm_UBR6	30 mm UBR6	AP	0.4	970	0	0.03	0
gameData/Weapons/groundModels_weapons/35mm_oerlikon_kda_marksman_user_cannon.blk	35_228mm_aphe_i	35 228 mm Aphe I	AP	0.55	1175	0.022	0.035	0
gameData/Weapons/groundModels_weapons/35mm_oerlikon_kda_user_cannon.blk	35_228mm_aphe_i	35 228 mm Aphe I	AP	0.55	1175	0.022	0.035	0
gameData/Weapons/groundModels_weapons/35mm_ga_35_user_cannon.blk	35_228mm_aphe_i	35 228 mm Aphe I	AP	0.55	1175	0.022	0.035	0
gameData/Weapons/groundModels_weapons/35mm_bushmaster_3_user_cannon.blk	35_228mm_aphe_i	35 228 mm Aphe I	AP	0.55	1175	0.022	0.035	0
gameData/Weapons/groundModels_weapons/35mm_oerlikon_us_xm246_user_cannon.blk	35_228mm_aphe_i	35 228 mm Aphe I	AP	0.55	1175	0.022	0.035	0
gameData/Weapons/groundModels_weapons/35mm_pg_99_35_2_user_cannon.blk	35mm_dkp_01a	35 mm Dkp 01A	AP	0.55	1175	0.018	0.035	0
gameData/Weapons/groundModels_weapons/37mm_type_76_user_cannon.blk	37mm_apit_1955	37 mm Apit 1955	AP	0.77	1000	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_sh_37_user_cannon.blk	37mm_BT	37 mm BT	AP	0.76	880	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_m1a2_user_cannon.blk	37mm_m59a1	37 mm M59A1	AP	0.87	625	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_m3_user_cannon.blk	37mm_m74	37 mm M74	AP	0.87	883	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_m5_early_user_cannon.blk	37mm_m74	37 mm M74	AP	0.87	870	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_m5_user_cannon_for_m3_lee.blk	37mm_m74	37 mm M74	AP	0.87	870	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_m5_user_cannon.blk	37mm_m74b1	37 mm M74b1	AP	0.87	870	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_m6_user_cannon.blk	37mm_m74b1	37 mm M74b1	AP	0.87	883	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_m6_race_user_cannon.blk	37mm_m74b1	37 mm M74b1	AP	0.87	883	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_m3_user_cannon_for_m6a1.blk	37mm_m74b1	37 mm M74b1	AP	0.87	883	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_m5_user_cannon_for_m3_lee.blk	37mm_m74b1	37 mm M74b1	AP	0.87	883	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_sa_18_user_cannon.blk	37mm_mle1937	37 mm Mle1937	AP	0.5	600	0	0.037	36
gameData/Weapons/groundModels_weapons/37mm_sa_38_user_cannon.blk	37mm_mle1938	37 mm Mle1938	AP	0.7	705	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_psv_k36_user_cannon.blk	37mm_psav	37 mm Psav	AP	0.74	810	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_kwk36_race_user_cannon.blk	37mm_pzgr_40	37 mm Pzgr 40	AP	0.368	1020	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_kwk36_for_nbfz_user_cannon.blk	37mm_pzgr_40	37 mm Pzgr 40	AP	0.368	1020	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_kwk36_user_cannon.blk	37mm_pzgr_40	37 mm Pzgr 40	AP	0.368	1020	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_pak_user_cannon.blk	37mm_pzgr_40	37 mm Pzgr 40	AP	0.368	1020	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_kwk38_t_user_cannon.blk	37mm_pzgr_40_37_t	37 mm Pzgr 40 37 T	AP	0.368	1020	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_kwk34_t_user_cannon.blk	37mm_pzgr_40_37_t	37 mm Pzgr 40 37 T	AP	0.368	980	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_kwk34_t_user_cannon.blk	37mm_pzgr_t	37 mm Pzgr T	AP	0.85	675	0.013	0.037	0
gameData/Weapons/groundModels_weapons/37mm_kwk38_t_user_cannon.blk	37mm_pzgr_t	37 mm Pzgr T	AP	0.85	741	0.013	0.037	0
gameData/Weapons/groundModels_weapons/37mm_kwk38_t_user_cannon.blk	37mm_pzgr_t_umg	37 mm Pzgr T Umg	AP	0.815	750	0.013	0.037	0
gameData/Weapons/groundModels_weapons/37mm_kwk34_t_user_cannon.blk	37mm_pzgr_t_umg	37 mm Pzgr T Umg	AP	0.815	675	0.013	0.037	0
gameData/Weapons/groundModels_weapons/37mm_kan_m38_user_cannon.blk	37mm_slpprj_m38	37 mm Slpprj M38	AP	0.74	785	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_type_65_user_cannon.blk	37mm_UBR_167	37 mm UBR 167	AP	0.77	868	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_2a11_user_cannon.blk	37mm_UBR_167	37 mm UBR 167	AP	0.77	1000	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_61_k_user_cannon.blk	37mm_UBR_167	37 mm UBR 167	AP	0.77	868	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_61_k_user_cannon.blk	37mm_UBR_167P	37 mm UBR 167P	AP	0.62	960	0	0.037	0
gameData/Weapons/groundModels_weapons/37mm_type_65_user_cannon.blk	37mm_UBR_167P	37 mm UBR 167P	AP	0.62	960	0	0.037	0
gameData/Weapons/groundModels_weapons/40mm_41m_user_cannon.blk	40mm_43m	40 mm 43M	AP	1.05	812	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_37_42m_user_cannon.blk	40mm_43m	40 mm 43M	AP	1.05	800	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_lva_kan_m36_md_user_cannon.blk	40mm_ap_md	40 mm Ap Md	AP	1.2	900	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_cannone_da_40_70_user_cannon.blk	40mm_im219_ap	40 mm Im219 Ap	AP	0.96	1005	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_mle51_t1_user_cannon.blk	40mm_l70_ap	40 mm L70 Ap	AP	0.93	1025	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_l70_bofors_mk3_user_cannon.blk	40mm_l70_ap	40 mm L70 Ap	AP	0.93	1025	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_l60_bofors_user_cannon.blk	40mm_M81_AP	40 mm M81 AP	AP	0.884505	874.776	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_bofors_l60_user_cannon.blk	40mm_M81A1	40 mm M81A1	AP	0.884505	874.776	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_m2_user_cannon.blk	40mm_M81A1	40 mm M81A1	AP	0.884505	874.776	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_qf_2pdr_race_user_cannon.blk	40mm_shot_mk1_aphv	40 mm Shot Mk1 Aphv	AP	1.08	853	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_qf_2pdr_churchill_user_cannon.blk	40mm_shot_mk1_aphv	40 mm Shot Mk1 Aphv	AP	1.08	853	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_qf_2pdr_user_cannon.blk	40mm_shot_mk1_aphv	40 mm Shot Mk1 Aphv	AP	1.08	853	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_qf_2pdr_race_user_cannon.blk	40mm_shot_mk1_apt	40 mm Shot Mk1 Apt	AP	1.08	792	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_qf_2pdr_churchill_user_cannon.blk	40mm_shot_mk1_apt	40 mm Shot Mk1 Apt	AP	1.08	792	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_qf_2pdr_user_cannon.blk	40mm_shot_mk1_apt	40 mm Shot Mk1 Apt	AP	1.08	792	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_lva_kan_m36_user_cannon.blk	40mm_slpprj_m42	40 mm Slpprj M42	AP	1.2	800	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_42m_user_cannon.blk	40mm_slpprj_m42	40 mm Slpprj M42	AP	1.2	800	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_lva_kan_m48_user_cannon.blk	40mm_slpprj_m42b	40 mm Slpprj M42b	AP	1.2	910	0	0.04	0
gameData/Weapons/groundModels_weapons/40mm_lva_kan_m48_veak_user_cannon.blk	40mm_slpprj_m42b	40 mm Slpprj M42b	AP	1.2	910	0	0.04	0
gameData/Weapons/groundModels_weapons/45mm_20k_user_cannon.blk	45mm_br_243p	45 mm Br 243P	AP	0.85	985	0	0.045	0
