abandoned_town	Abandoned Town	levels/avg_abandoned_town.bin	helicopter	1	heli_near	Helipad вЂ” near	[[-0.451764, 0.0, 0.892137] [0.0, 1.0, 0.0] [-0.892137, 0.0, -0.451764] [-1850.05, 219.582, 4115.08]]	dynHelipad_beton_a_ussr
abandoned_town	Abandoned Town	levels/avg_abandoned_town.bin	helicopter	1	heli_far	Helipad вЂ” far	[[-0.467265, 0.0, 0.884116] [0.0, 1.0, 0.0] [-0.884116, 0.0, -0.467265] [-3317.35, 506.95, 7301.1]]	dynHelipad_beton_b_ussr
abandoned_town	Abandoned Town	levels/avg_abandoned_town.bin	ground	2	ground_1	Ground spawn 1	[[57.4025, 0.0, 138.582] [0.0, 97.6116, 0.0] [-138.582, 0.0, 57.4025] [939.15, 142.15, -116.15]]	
abandoned_town	Abandoned Town	levels/avg_abandoned_town.bin	ground	2	ground_2	Ground spawn 2	[[57.4025, 0.0, 138.582] [0.0, 97.6116, 0.0] [-138.582, 0.0, 57.4025] [1277.35, 160.6, 85.75]]	
abandoned_town	Abandoned Town	levels/avg_abandoned_town.bin	aircraft	2	airfield	Airfield	[[0.253302, 0.0, -0.967387] [0.0, 1.0, 0.0] [0.967387, 0.0, 0.253302] [4314.01, 62.6378, -12596.2]]	dynaf_pg_1line_3000_universal
abandoned_town	Abandoned Town	levels/avg_abandoned_town.bin	aircraft	2	air	Air spawn	[[-110.389, 0.0, 278.954] [0.0, 300.0, 0.0] [-278.954, 0.0, -110.389] [5744.96, 2000.0, -13565.5]]	
abandoned_town	Abandoned Town	levels/avg_abandoned_town.bin	helicopter	2	heli_near	Helipad вЂ” near	[[0.428256, 0.0, -0.903656] [0.0, 1.0, 0.0] [0.903656, 0.0, 0.428256] [2200.7, 148.617, -3389.65]]	dynHelipad_beton_a_usa
abandoned_town	Abandoned Town	levels/avg_abandoned_town.bin	helicopter	2	heli_far	Helipad вЂ” far	[[0.396459, 0.0, -0.918052] [0.0, 1.0, 0.0] [0.918052, 0.0, 0.396459] [4000.15, 137.385, -6545.0]]	dynHelipad_beton_b_usa
abandoned_town	Abandoned Town	levels/avg_abandoned_town.bin	capture	0	capture_a	A	[[-33.3436, 0.0, 34.5283] [0.0, 30.56, 0.0] [-34.5283, 0.0, -33.3436] [275.6, 148.8, 17.45]]	
abandoned_town	Abandoned Town	levels/avg_abandoned_town.bin	capture	0	capture_b	B	[[-40.0636, 0.0, 41.4871] [0.0, 50.0, 0.0] [-41.4871, 0.0, -40.0636] [631.8, 126.7, 511.3]]	
abandoned_town	Abandoned Town	levels/avg_abandoned_town.bin	capture	0	capture_c	C	[[-33.3435, 0.0, 34.5283] [0.0, 50.0, 0.0] [-34.5283, 0.0, -33.3435] [900.29, 136.506, 971.91]]	
africa_desert	Africa Desert	levels/avg_africa_desert.bin	ground	1	ground_1	Ground spawn 1	[[150.0, 0.0, 0.0] [0.0, 80.7091, 0.0] [0.0, 0.0, 150.0] [1040.44, 61.3159, 1957.97]]	
africa_desert	Africa Desert	levels/avg_africa_desert.bin	ground	1	ground_2	Ground spawn 2	[[150.0, 0.0, 0.0] [0.0, 80.7091, 0.0] [0.0, 0.0, 150.0] [1718.71, 61.316, 2833.1]]	
africa_desert	Africa Desert	levels/avg_africa_desert.bin	aircraft	1	airfield	Airfield	[[-0.910645, 0.0, 0.413189] [0.0, 1.0, 0.0] [-0.413189, 0.0, -0.910645] [-9102.44, 318.934, 9503.96]]	dynaf_pg_1line_3000_sand
africa_desert	Africa Desert	levels/avg_africa_desert.bin	aircraft	1	air	Air spawn	[[300.0, 0.0, -7.62939e-6] [0.0, 300.0, 0.0] [7.62939e-6, 0.0, 300.0] [-13198.7, 2000.0, 1949.11]]	
africa_desert	Africa Desert	levels/avg_africa_desert.bin	helicopter	1	heli_near	Helipad вЂ” near	[[-0.984793, 0.0, 0.173733] [0.0, 1.0, 0.0] [-0.173733, 0.0, -0.984793] [-2054.95, 305.954, 6482.31]]	dynHelipad_beton_a_ussr
africa_desert	Africa Desert	levels/avg_africa_desert.bin	helicopter	1	heli_far	Helipad вЂ” far	[[-0.947413, 0.0, 0.320013] [0.0, 1.0, 0.0] [-0.320013, 0.0, -0.947413] [-5783.36, 280.521, 8005.79]]	dynHelipad_beton_b_ussr
africa_desert	Africa Desert	levels/avg_africa_desert.bin	ground	2	ground_1	Ground spawn 1	[[150.0, 0.0, 0.0] [0.0, 80.7091, 0.0] [0.0, 0.0, 150.0] [1898.66, 61.3162, 1008.62]]	
africa_desert	Africa Desert	levels/avg_africa_desert.bin	ground	2	ground_2	Ground spawn 2	[[150.0, 0.0, 0.0] [0.0, 80.7091, 0.0] [0.0, 0.0, 150.0] [2822.44, 61.3162, 1768.03]]	
africa_desert	Africa Desert	levels/avg_africa_desert.bin	aircraft	2	airfield	Airfield	[[0.935409, 0.0, 0.353568] [0.0, 1.0, 0.0] [-0.353568, 0.0, 0.935409] [13266.6, 250.763, 9436.18]]	dynaf_pg_1line_3000_sand
africa_desert	Africa Desert	levels/avg_africa_desert.bin	aircraft	2	air	Air spawn	[[-300.0, 0.0, 7.62939e-6] [0.0, 300.0, 0.0] [-7.62939e-6, 0.0, -300.0] [16820.4, 2000.0, 1952.08]]	
africa_desert	Africa Desert	levels/avg_africa_desert.bin	helicopter	2	heli_near	Helipad вЂ” near	[[0.979185, 0.0, 0.202969] [0.0, 1.0, 0.0] [-0.202969, 0.0, 0.979185] [6045.3, 261.29, 6446.86]]	dynHelipad_beton_a_usa
africa_desert	Africa Desert	levels/avg_africa_desert.bin	helicopter	2	heli_far	Helipad вЂ” far	[[0.921879, 0.0, 0.38748] [0.0, 1.0, 0.0] [-0.38748, 0.0, 0.921879] [10095.2, 255.691, 7639.02]]	dynHelipad_beton_b_usa
africa_desert	Africa Desert	levels/avg_africa_desert.bin	capture	0	capture_a	A	[[1.0, 0.0, 0.0] [0.0, 1.0, 0.0] [0.0, 0.0, 1.0] [1293.75, 3.95, 1330.85]]	
africa_desert	Africa Desert	levels/avg_africa_desert.bin	capture	0	capture_b	B	[[1.0, 0.0, 0.0] [0.0, 1.0, 0.0] [0.0, 0.0, 1.0] [2055.55, 73.4, 2061.3]]	
africa_desert	Africa Desert	levels/avg_africa_desert.bin	capture	0	capture_c	C	[[1.0, 0.0, 0.0] [0.0, 1.0, 0.0] [0.0, 0.0, 1.0] [2583.75, 86.75, 2653.25]]	
alaska_town	Alaska Town	levels/avg_alaska_town.bin	ground	1	ground_1	Ground spawn 1	[[-25.3087, 0.0, -776.694] [0.0, 300.0, 0.0] [1387.74, 0.0, -45.2195] [1902.77, 13.7, 1137.75]]	
alaska_town	Alaska Town	levels/avg_alaska_town.bin	ground	1	ground_2	Ground spawn 2	[[8.5943, 0.0, -777.059] [0.0, 300.0, 0.0] [1388.39, 0.0, 15.356] [1921.85, 12.9, 1142.16]]	
alaska_town	Alaska Town	levels/avg_alaska_town.bin	aircraft	1	airfield	Airfield	[[-0.459952, 0.0, -0.887943] [0.0, 1.0, 0.0] [0.887943, 0.0, -0.459952] [-5135.47, 441.046, -9490.02]]	dynaf_pg_1line_3000_universal
alaska_town	Alaska Town	levels/avg_alaska_town.bin	aircraft	1	air	Air spawn	[[-211.175, 0.0, 213.085] [0.0, 300.0, 0.0] [-213.085, 0.0, -211.175] [12609.8, 2000.0, -8608.64]]	
alaska_town	Alaska Town	levels/avg_alaska_town.bin	helicopter	1	heli_near	Helipad вЂ” near	[[-0.49449, 0.0, -0.869184] [0.0, 1.0, 0.0] [0.869184, 0.0, -0.49449] [68.8186, 27.0735, -1546.2]]	dynHelipad_beton_a_ussr
alaska_town	Alaska Town	levels/avg_alaska_town.bin	helicopter	1	heli_far	Helipad вЂ” far	[[-0.753609, 0.0, -0.657324] [0.0, 1.0, 0.0] [0.657324, 0.0, -0.753609] [-3487.09, 217.276, -2647.78]]	dynHelipad_beton_b_ussr
alaska_town	Alaska Town	levels/avg_alaska_town.bin	ground	2	ground_1	Ground spawn 1	[[136.169, 0.0, -811.078] [0.0, 300.0, 0.0] [1449.18, 0.0, 243.295] [1685.55, 20.65, 2838.3]]	
alaska_town	Alaska Town	levels/avg_alaska_town.bin	ground	2	ground_2	Ground spawn 2	[[-6.74158, 0.0, -822.402] [0.0, 300.0, 0.0] [1469.41, 0.0, -12.0483] [1976.4, 39.65, 2859.3]]	
alaska_town	Alaska Town	levels/avg_alaska_town.bin	aircraft	2	airfield	Airfield	[[-0.487641, 0.0, 0.873044] [0.0, 1.0, 0.0] [-0.873044, 0.0, -0.487641] [-6366.69, 541.861, 12772.9]]	dynaf_pg_1line_3000_universal
alaska_town	Alaska Town	levels/avg_alaska_town.bin	aircraft	2	air	Air spawn	[[101.336, 0.0, -282.367] [0.0, 300.0, 0.0] [282.367, 0.0, 101.336] [-3028.73, 2000.0, 16178.1]]	
alaska_town	Alaska Town	levels/avg_alaska_town.bin	helicopter	2	heli_near	Helipad вЂ” near	[[0.228136, 0.0, 0.973629] [0.0, 1.0, 0.0] [-0.973629, 0.0, 0.228136] [2970.6, 59.1529, 5937.35]]	dynHelipad_beton_a_usa
alaska_town	Alaska Town	levels/avg_alaska_town.bin	helicopter	2	heli_far	Helipad вЂ” far	[[-0.271249, 0.0, 0.96251] [0.0, 1.0, 0.0] [-0.96251, 0.0, -0.271249] [-480.78, 103.331, 8744.71]]	dynHelipad_beton_b_usa
alaska_town	Alaska Town	levels/avg_alaska_town.bin	capture	0	capture_a	A	[[46.044, 0.0, -10.9902] [0.0, 25.0, 0.0] [10.9902, 0.0, 46.044] [1527.76, 11.1024, 1976.14]]	
alaska_town	Alaska Town	levels/avg_alaska_town.bin	capture	0	capture_b	B	[[49.2294, 0.0, -11.7506] [0.0, 60.0, 0.0] [11.7506, 0.0, 49.2294] [1888.36, 12.2, 1975.94]]	
alaska_town	Alaska Town	levels/avg_alaska_town.bin	capture	0	capture_c	C	[[76.4994, 0.0, -18.2597] [0.0, 25.0, 0.0] [18.2597, 0.0, 76.4994] [2385.8, 9.75, 1980.65]]	
alps	Alps	levels/avg_snow_alps.bin	ground	1	ground_1	Ground spawn 1	[[100.0, 0.0, 0.0] [0.0, 32.2325, 0.0] [0.0, 0.0, 100.0] [1115.93, 218.748, 591.782]]	
alps	Alps	levels/avg_snow_alps.bin	ground	1	ground_2	Ground spawn 2	[[100.0, 0.0, 0.0] [0.0, 32.2325, 0.0] [0.0, 0.0, 100.0] [1450.17, 218.748, 906.447]]	
alps	Alps	levels/avg_snow_alps.bin	aircraft	1	airfield	Airfield	[[0.923879, 0.0, -0.382684] [0.0, 1.0, 0.0] [0.382684, 0.0, 0.923879] [13975.0, 169.7, -2630.51]]	dynaf_pg_1line_3000_snow
alps	Alps	levels/avg_snow_alps.bin	aircraft	1	air	Air spawn	[[-300.0, 0.0, 1.52588e-5] [0.0, 300.0, 0.0] [-1.52588e-5, 0.0, -300.0] [16042.2, 2000.0, 1013.9]]	
alps	Alps	levels/avg_snow_alps.bin	helicopter	1	heli_near	Helipad вЂ” near	[[0.951534, 0.0, 0.307542] [0.0, 1.0, 0.0] [-0.307542, 0.0, 0.951534] [5115.35, 166.64, 1655.29]]	dynHelipad_beton_a_ussr
alps	Alps	levels/avg_snow_alps.bin	helicopter	1	heli_far	Helipad вЂ” far	[[0.973141, 0.0, -0.230205] [0.0, 1.0, 0.0] [0.230205, 0.0, 0.973141] [8080.41, 234.916, 678.376]]	dynHelipad_beton_b_ussr
alps	Alps	levels/avg_snow_alps.bin	ground	2	ground_1	Ground spawn 1	[[100.0, 0.0, 0.0] [0.0, 32.2325, 0.0] [0.0, 0.0, 100.0] [616.035, 218.748, 1193.75]]	
alps	Alps	levels/avg_snow_alps.bin	ground	2	ground_2	Ground spawn 2	[[100.0, 0.0, 0.0] [0.0, 32.2325, 0.0] [0.0, 0.0, 100.0] [838.85, 218.748, 1445.93]]	
alps	Alps	levels/avg_snow_alps.bin	aircraft	2	airfield	Airfield	[[-0.965926, 0.0, -0.258819] [0.0, 1.0, 0.0] [0.258819, 0.0, -0.965926] [-11580.4, 240.2, -3822.48]]	dynaf_pg_1line_3000_snow
alps	Alps	levels/avg_snow_alps.bin	aircraft	2	air	Air spawn	[[300.0, 0.0, -1.52588e-5] [0.0, 300.0, 0.0] [1.52588e-5, 0.0, 300.0] [-13976.9, 2000.0, 1010.93]]	
alps	Alps	levels/avg_snow_alps.bin	helicopter	2	heli_near	Helipad вЂ” near	[[-0.979415, -4.45331e-6, -0.201859] [-1.49831e-5, 1.0, 5.06365e-5] [0.201859, 5.26185e-5, -0.979415] [-2820.43, 205.428, 8.69763]]	dynHelipad_beton_a_usa
alps	Alps	levels/avg_snow_alps.bin	helicopter	2	heli_far	Helipad вЂ” far	[[-0.98794, 0.0, -0.154836] [0.0, 1.0, 0.0] [0.154836, 0.0, -0.98794] [-5730.28, 228.123, -631.546]]	dynHelipad_beton_b_usa
alps	Alps	levels/avg_snow_alps.bin	capture	0	capture_a	A	[[1.0, 0.0, 0.0] [0.0, 1.0, 0.0] [0.0, 0.0, 1.0] [578.731, 246.138, 611.411]]	
alps	Alps	levels/avg_snow_alps.bin	capture	0	capture_b	B	[[1.0, 0.0, 0.0] [0.0, 1.0, 0.0] [0.0, 0.0, 1.0] [1020.36, 214.735, 1023.71]]	
alps	Alps	levels/avg_snow_alps.bin	capture	0	capture_c	C	[[1.0, 0.0, 0.0] [0.0, 1.0, 0.0] [0.0, 0.0, 1.0] [1396.25, 210.889, 1436.32]]	
aral_sea	Aral Sea	levels/avg_aral_sea.bin	ground	1	ground_1	Ground spawn 1	[[100.0, 0.0, 0.0] [0.0, 32.2325, 0.0] [0.0, 0.0, 100.0] [1134.49, 13.2189, 1209.27]]	
aral_sea	Aral Sea	levels/avg_aral_sea.bin	ground	1	ground_2	Ground spawn 2	[[100.0, 0.0, 0.0] [0.0, 32.2325, 0.0] [0.0, 0.0, 100.0] [2409.56, 5.75269, 1195.77]]	
aral_sea	Aral Sea	levels/avg_aral_sea.bin	aircraft	1	airfield	Airfield	[[-0.761286, 0.0, -0.648415] [0.0, 1.0, 0.0] [0.648415, 0.0, -0.761286] [-2960.51, 169.7, -9497.88]]	dynaf_pg_1line_3000_sand
aral_sea	Aral Sea	levels/avg_aral_sea.bin	aircraft	1	air	Air spawn	[[102.606, 0.0, 281.908] [0.0, 300.0, 0.0] [-281.908, 0.0, 102.606] [-2631.06, 2000.0, -12225.7]]	
aral_sea	Aral Sea	levels/avg_aral_sea.bin	helicopter	1	heli_near	Helipad вЂ” near	[[0.0016295, 0.0, -0.999998] [0.0, 1.0, 0.0] [0.999998, 0.0, 0.0016295] [1689.75, 166.641, -2197.45]]	dynHelipad_beton_a_ussr
aral_sea	Aral Sea	levels/avg_aral_sea.bin	helicopter	1	heli_far	Helipad вЂ” far	[[-0.516936, 0.0, -0.856023] [0.0, 1.0, 0.0] [0.856023, 0.0, -0.516936] [-147.583, 234.917, -4721.36]]	dynHelipad_beton_b_ussr
aral_sea	Aral Sea	levels/avg_aral_sea.bin	ground	2	ground_1	Ground spawn 1	[[100.0, 0.0, 0.0] [0.0, 32.2325, 0.0] [0.0, 0.0, 100.0] [2429.29, 22.2283, 2502.5]]	
aral_sea	Aral Sea	levels/avg_aral_sea.bin	ground	2	ground_2	Ground spawn 2	[[100.0, 0.0, 0.0] [0.0, 32.2325, 0.0] [0.0, 0.0, 100.0] [1110.55, 30.6143, 2461.37]]	
aral_sea	Aral Sea	levels/avg_aral_sea.bin	aircraft	2	airfield	Airfield	[[0.209238, 0.0, 0.977865] [0.0, 1.0, 0.0] [-0.977865, 0.0, 0.209238] [7610.95, 240.2, 13799.0]]	dynaf_pg_1line_3000_sand
aral_sea	Aral Sea	levels/avg_aral_sea.bin	aircraft	2	air	Air spawn	[[-102.606, 0.0, -281.908] [0.0, 300.0, 0.0] [281.908, 0.0, -102.606] [7633.28, 2000.0, 15984.0]]	
aral_sea	Aral Sea	levels/avg_aral_sea.bin	helicopter	2	heli_near	Helipad вЂ” near	[[0.107516, -4.45331e-6, 0.994204] [5.27924e-5, 1.0, -1.2299e-6] [-0.994204, 5.26185e-5, 0.107516] [2550.42, 205.428, 5861.53]]	dynHelipad_beton_a_usa
aral_sea	Aral Sea	levels/avg_aral_sea.bin	helicopter	2	heli_far	Helipad вЂ” far	[[0.154892, 0.0, 0.987931] [0.0, 1.0, 0.0] [-0.987931, 0.0, 0.154892] [2831.27, 228.124, 8827.72]]	dynHelipad_beton_b_usa
aral_sea	Aral Sea	levels/avg_aral_sea.bin	capture	0	capture_a	A	[[1.0, 0.0, 0.0] [0.0, 1.0, 0.0] [0.0, 0.0, 1.0] [1177.35, 36.8262, 1871.46]]	
aral_sea	Aral Sea	levels/avg_aral_sea.bin	capture	0	capture_b	B	[[1.0, 0.0, 0.0] [0.0, 1.0, 0.0] [0.0, 0.0, 1.0] [1586.92, 29.7758, 1876.31]]	
aral_sea	Aral Sea	levels/avg_aral_sea.bin	capture	0	capture_c	C	[[1.0, 0.0, 0.0] [0.0, 1.0, 0.0] [0.0, 0.0, 1.0] [2291.62, 13.8338, 1877.26]]	
ardennes	Ardennes	levels/avg_ardennes.bin	ground	1	ground_1	Ground spawn 1	[[150.0, 0.0, 0.0] [0.0, 49.0111, 0.0] [0.0, 0.0, 150.0] [735.854, 290.515, 2126.14]]	
ardennes	Ardennes	levels/avg_ardennes.bin	ground	1	ground_2	Ground spawn 2	[[150.0, 0.0, 0.0] [0.0, 74.0026, 0.0] [0.0, 0.0, 150.0] [2953.82, 255.698, 1774.67]]	
ardennes	Ardennes	levels/avg_ardennes.bin	aircraft	1	airfield	Airfield	[[-0.997419, 0.0, -0.0718066] [0.0, 1.0, 0.0] [0.0718066, 0.0, -0.997419] [-9167.78, 256.661, -5559.28]]	dynaf_pg_1line_3000_universal
ardennes	Ardennes	levels/avg_ardennes.bin	aircraft	1	air	Air spawn	[[195.659, 0.0, 227.414] [0.0, 300.0, 0.0] [-227.414, 0.0, 195.659] [-8146.19, 2000.0, -9938.61]]	
ardennes	Ardennes	levels/avg_ardennes.bin	helicopter	1	heli_near	Helipad вЂ” near	[[-0.143594, 0.0, -0.989636] [0.0, 1.0, 0.0] [0.989636, 0.0, -0.143594] [1542.98, 348.302, -2244.44]]	dynHelipad_beton_a_ussr
ardennes	Ardennes	levels/avg_ardennes.bin	helicopter	1	heli_far	Helipad вЂ” far	[[-0.181882, 0.0, -0.98332] [0.0, 1.0, 0.0] [0.98332, 0.0, -0.181882] [-3249.58, 341.297, -8626.26]]	dynHelipad_beton_b_ussr
ardennes	Ardennes	levels/avg_ardennes.bin	ground	2	ground_1	Ground spawn 1	[[150.0, 0.0, 0.0] [0.0, 49.0111, 0.0] [0.0, 0.0, 150.0] [1576.31, 290.515, 2898.17]]	
ardennes	Ardennes	levels/avg_ardennes.bin	ground	2	ground_2	Ground spawn 2	[[150.0, 0.0, 0.0] [0.0, 74.0026, 0.0] [0.0, 0.0, 150.0] [2880.99, 255.698, 2816.86]]	
ardennes	Ardennes	levels/avg_ardennes.bin	aircraft	2	airfield	Airfield	[[0.740478, 0.0, 0.672081] [0.0, 1.0, 0.0] [-0.672081, 0.0, 0.740478] [12118.8, 292.725, 11292.7]]	dynaf_pg_1line_3000_universal
ardennes	Ardennes	levels/avg_ardennes.bin	aircraft	2	air	Air spawn	[[-156.633, 0.0, -255.863] [0.0, 300.0, 0.0] [255.863, 0.0, -156.633] [9366.31, 2000.0, 13989.3]]	
ardennes	Ardennes	levels/avg_ardennes.bin	helicopter	2	heli_near	Helipad вЂ” near	[[0.653226, 0.0, 0.757163] [0.0, 1.0, 0.0] [-0.757163, 0.0, 0.653226] [4931.84, 331.651, 5226.74]]	dynHelipad_beton_a_usa
ardennes	Ardennes	levels/avg_ardennes.bin	helicopter	2	heli_far	Helipad вЂ” far	[[-0.258357, 0.0, 0.966049] [0.0, 1.0, 0.0] [-0.966049, 0.0, -0.258357] [10027.4, 305.871, 10851.4]]	dynHelipad_beton_b_usa
ardennes	Ardennes	levels/avg_ardennes.bin	capture	0	capture_a	A	[[40.0424, 0.0, 0.0] [0.0, 50.844, 0.0] [0.0, 0.0, 40.0424] [841.1, 286.59, 2365.5]]	
ardennes	Ardennes	levels/avg_ardennes.bin	capture	0	capture_b	B	[[39.8064, 0.0, 0.0] [0.0, 50.5371, 0.0] [0.0, 0.0, 39.8064] [1071.05, 294.171, 2511.89]]	
ardennes	Ardennes	levels/avg_ardennes.bin	capture	0	capture_c	C	[[40.2128, 0.0, 0.0] [0.0, 51.0531, 0.0] [0.0, 0.0, 40.2128] [1224.74, 291.977, 2757.24]]	
ardennes_snow	Ardennes Snow	levels/avg_ardennes_snow.bin	ground	1	ground_1	Ground spawn 1	[[150.0, 0.0, 0.0] [0.0, 49.0111, 0.0] [0.0, 0.0, 150.0] [735.854, 290.515, 2126.14]]	
ardennes_snow	Ardennes Snow	levels/avg_ardennes_snow.bin	ground	1	ground_2	Ground spawn 2	[[150.0, 0.0, 0.0] [0.0, 74.0026, 0.0] [0.0, 0.0, 150.0] [2953.82, 255.698, 1774.67]]	
ardennes_snow	Ardennes Snow	levels/avg_ardennes_snow.bin	aircraft	1	airfield	Airfield	[[-0.997419, 0.0, -0.0718066] [0.0, 1.0, 0.0] [0.0718066, 0.0, -0.997419] [-9167.78, 256.661, -5559.28]]	dynaf_pg_1line_3000_snow
ardennes_snow	Ardennes Snow	levels/avg_ardennes_snow.bin	aircraft	1	air	Air spawn	[[195.659, 0.0, 227.414] [0.0, 300.0, 0.0] [-227.414, 0.0, 195.659] [-8146.19, 2000.0, -9938.61]]	
ardennes_snow	Ardennes Snow	levels/avg_ardennes_snow.bin	helicopter	1	heli_near	Helipad вЂ” near	[[-0.143594, 0.0, -0.989636] [0.0, 1.0, 0.0] [0.989636, 0.0, -0.143594] [1542.98, 348.302, -2244.44]]	dynHelipad_beton_a_ussr
ardennes_snow	Ardennes Snow	levels/avg_ardennes_snow.bin	helicopter	1	heli_far	Helipad вЂ” far	[[-0.181882, 0.0, -0.98332] [0.0, 1.0, 0.0] [0.98332, 0.0, -0.181882] [-3249.58, 341.297, -8626.26]]	dynHelipad_beton_b_ussr
ardennes_snow	Ardennes Snow	levels/avg_ardennes_snow.bin	ground	2	ground_1	Ground spawn 1	[[150.0, 0.0, 0.0] [0.0, 49.0111, 0.0] [0.0, 0.0, 150.0] [1576.31, 290.515, 2898.17]]	
ardennes_snow	Ardennes Snow	levels/avg_ardennes_snow.bin	ground	2	ground_2	Ground spawn 2	[[150.0, 0.0, 0.0] [0.0, 74.0026, 0.0] [0.0, 0.0, 150.0] [2880.99, 255.698, 2816.86]]	
