gamedata/weapons/rocketguns/countermeasure_split_launcher_jet_bol.blk	countermeasure split launcher jet bol	rocket
gamedata/weapons/rocketguns/countermeasure_split_launcher_jet_bol_pod.blk	countermeasure split launcher jet bol pod	rocket
gamedata/weapons/rocketguns/countermeasure_split_launcher_jet_bol_pod_aim9l.blk	countermeasure split launcher jet bol pod aim9l	rocket
gamedata/weapons/rocketguns/countermeasure_split_launcher_jet_bol_pod_aim9m.blk	countermeasure split launcher jet bol pod aim9m	rocket
gamedata/weapons/rocketguns/countermeasure_split_launcher_jet_maw.blk	countermeasure split launcher jet maw	rocket
gamedata/weapons/rocketguns/countermeasure_split_launcher_jet_maw_bol_pod.blk	countermeasure split launcher jet maw bol pod	rocket
gamedata/weapons/rocketguns/countermeasure_split_launcher_jet_only_chaff_large.blk	countermeasure split launcher jet only chaff large	rocket
gamedata/weapons/rocketguns/countermeasure_split_launcher_jet_only_flare_large.blk	countermeasure split launcher jet only flare large	rocket
gamedata/weapons/rocketguns/countermeasure_split_launcher_jet_pids.blk	countermeasure split launcher jet pids	rocket
gamedata/weapons/rocketguns/countermeasure_split_launcher_jet_with_chaff.blk	countermeasure split launcher jet with chaff	rocket
gamedata/weapons/rocketguns/de_br20.blk	de br20	rocket
gamedata/weapons/rocketguns/de_hs_293a1.blk	de hs 293a1	rocket
gamedata/weapons/rocketguns/de_r4m.blk	de r4m	rocket
gamedata/weapons/rocketguns/de_r4m_orkan_rocket.blk	de r4m orkan rocket	rocket
gamedata/weapons/rocketguns/de_r4m_pb2_rocket.blk	de r4m pb2 rocket	rocket
gamedata/weapons/rocketguns/de_rz65_rocket.blk	de rz65 rocket	rocket
gamedata/weapons/rocketguns/de_wgr41.blk	de wgr41	rocket
gamedata/weapons/rocketguns/de_x4_ruhrstahl.blk	de x4 ruhrstahl	rocket
gamedata/weapons/rocketguns/delta_ng_counteiner.blk	delta ng counteiner	rocket
gamedata/weapons/rocketguns/delta_ng_counteiner_dummy_weapon.blk	delta ng counteiner dummy weapon	rocket
gamedata/weapons/rocketguns/dragonfly_99_rocket.blk	dragonfly 99 rocket	rocket
gamedata/weapons/rocketguns/dragonfly_atgm.blk	dragonfly atgm	rocket
gamedata/weapons/rocketguns/euro_atgw3.blk	euro atgw3	rocket
gamedata/weapons/rocketguns/euro_hot.blk	euro hot	rocket
gamedata/weapons/rocketguns/euro_hot_default.blk	euro hot default	rocket
gamedata/weapons/rocketguns/euro_hot2.blk	euro hot2	rocket
gamedata/weapons/rocketguns/euro_hot3.blk	euro hot3	rocket
gamedata/weapons/rocketguns/euro_trigat_lr.blk	euro trigat lr	rocket
gamedata/weapons/rocketguns/flare_bullet.blk	flare bullet	rocket
gamedata/weapons/rocketguns/flare_bullet_add_pod.blk	flare bullet add pod	rocket
gamedata/weapons/rocketguns/flare_bullet_bol.blk	flare bullet bol	rocket
gamedata/weapons/rocketguns/flare_bullet_jet.blk	flare bullet jet	rocket
gamedata/weapons/rocketguns/flare_bullet_large.blk	flare bullet large	rocket
gamedata/weapons/rocketguns/flare_bullet_large_add_pod.blk	flare bullet large add pod	rocket
gamedata/weapons/rocketguns/flare_bullet_large_maw.blk	flare bullet large maw	rocket
gamedata/weapons/rocketguns/flare_bullet_maw.blk	flare bullet maw	rocket
gamedata/weapons/rocketguns/flare_bullet_pids.blk	flare bullet pids	rocket
gamedata/weapons/rocketguns/flare_bullet_piks_23.blk	flare bullet piks 23	rocket
gamedata/weapons/rocketguns/fr_164mm_ss11.blk	fr 164mm ss11	rocket
gamedata/weapons/rocketguns/fr_aa20.blk	fr aa20	rocket
gamedata/weapons/rocketguns/fr_aj_168.blk	fr aj 168	rocket
gamedata/weapons/rocketguns/fr_as20.blk	fr as20	rocket
gamedata/weapons/rocketguns/fr_as30.blk	fr as30	rocket
gamedata/weapons/rocketguns/fr_as30_switzerland.blk	fr as30 switzerland	rocket
gamedata/weapons/rocketguns/fr_as30l.blk	fr as30l	rocket
gamedata/weapons/rocketguns/fr_as37_armat.blk	fr as37 armat	rocket
gamedata/weapons/rocketguns/fr_as37_c_band.blk	fr as37 c band	rocket
gamedata/weapons/rocketguns/fr_as37_l_band.blk	fr as37 l band	rocket
gamedata/weapons/rocketguns/fr_as37_s_band.blk	fr as37 s band	rocket
gamedata/weapons/rocketguns/fr_fz49.blk	fr fz49	rocket
gamedata/weapons/rocketguns/fr_matra_super_530d.blk	fr matra super 530d	rocket
gamedata/weapons/rocketguns/fr_matra_super_530d_default.blk	fr matra super 530d default	rocket
gamedata/weapons/rocketguns/fr_matra_super_530f.blk	fr matra super 530f	rocket
gamedata/weapons/rocketguns/fr_matra_super_530f_default.blk	fr matra super 530f default	rocket
gamedata/weapons/rocketguns/fr_matra_super_530f_mirage_2000.blk	fr matra super 530f mirage 2000	rocket
gamedata/weapons/rocketguns/fr_matra_super_530f_mirage_2000_default.blk	fr matra super 530f mirage 2000 default	rocket
gamedata/weapons/rocketguns/fr_matra_t_10_121a.blk	fr matra t 10 121a	rocket
gamedata/weapons/rocketguns/fr_matra_t_10_121b.blk	fr matra t 10 121b	rocket
gamedata/weapons/rocketguns/fr_matra_t_10_131a.blk	fr matra t 10 131a	rocket
gamedata/weapons/rocketguns/fr_matra_t_10_131b.blk	fr matra t 10 131b	rocket
gamedata/weapons/rocketguns/fr_matra_t_10_140a.blk	fr matra t 10 140a	rocket
gamedata/weapons/rocketguns/fr_matra_t_10_140b.blk	fr matra t 10 140b	rocket
gamedata/weapons/rocketguns/fr_matra_t_10_151a.blk	fr matra t 10 151a	rocket
gamedata/weapons/rocketguns/fr_matra_t_10_151b.blk	fr matra t 10 151b	rocket
gamedata/weapons/rocketguns/fr_mica_em.blk	fr mica em	rocket
gamedata/weapons/rocketguns/fr_mica_em_default.blk	fr mica em default	rocket
gamedata/weapons/rocketguns/fr_mm_38_exocet.blk	fr mm 38 exocet	rocket
gamedata/weapons/rocketguns/fr_r_511_matra.blk	fr r 511 matra	rocket
gamedata/weapons/rocketguns/fr_r_530_matra_ir.blk	fr r 530 matra ir	rocket
gamedata/weapons/rocketguns/fr_r_530_matra_radar.blk	fr r 530 matra radar	rocket
gamedata/weapons/rocketguns/fr_r_550_magic.blk	fr r 550 magic	rocket
gamedata/weapons/rocketguns/fr_r_550_magic_2.blk	fr r 550 magic 2	rocket
gamedata/weapons/rocketguns/fr_r_550_magic_2_default.blk	fr r 550 magic 2 default	rocket
gamedata/weapons/rocketguns/fr_sneb_37.blk	fr sneb 37	rocket
gamedata/weapons/rocketguns/fr_sneb_type23.blk	fr sneb type23	rocket
gamedata/weapons/rocketguns/fr_sneb_type23_4fin.blk	fr sneb type23 4fin	rocket
gamedata/weapons/rocketguns/fr_sneb_type23_expo.blk	fr sneb type23 expo	rocket
gamedata/weapons/rocketguns/fr_sneb_type23_late.blk	fr sneb type23 late	rocket
gamedata/weapons/rocketguns/fr_sneb_type23_md_460.blk	fr sneb type23 md 460	rocket
gamedata/weapons/rocketguns/fr_sneb_type23_tda.blk	fr sneb type23 tda	rocket
gamedata/weapons/rocketguns/fr_sneb_type23s.blk	fr sneb type23s	rocket
gamedata/weapons/rocketguns/fr_sneb_type26.blk	fr sneb type26	rocket
gamedata/weapons/rocketguns/fr_sneb_type26_tda.blk	fr sneb type26 tda	rocket
gamedata/weapons/rocketguns/fr_ss_11.blk	fr ss 11	rocket
gamedata/weapons/rocketguns/fr_ss_12.blk	fr ss 12	rocket
gamedata/weapons/rocketguns/fr_tba_dem.blk	fr tba dem	rocket
gamedata/weapons/rocketguns/fr_tba_ecc.blk	fr tba ecc	rocket
gamedata/weapons/rocketguns/fr_tba_eeg.blk	fr tba eeg	rocket
gamedata/weapons/rocketguns/fr_tba_esp.blk	fr tba esp	rocket
gamedata/weapons/rocketguns/fr_tba_multidart_ab.blk	fr tba multidart ab	rocket
gamedata/weapons/rocketguns/fr_tba_multidart_abl.blk	fr tba multidart abl	rocket
gamedata/weapons/rocketguns/fr_tba_multidart_amv.blk	fr tba multidart amv	rocket
gamedata/weapons/rocketguns/gr_as34_kormoran.blk	gr as34 kormoran	rocket
gamedata/weapons/rocketguns/ijnaf_60kg.blk	ijnaf 60kg	rocket
gamedata/weapons/rocketguns/il_derby.blk	il derby	rocket
gamedata/weapons/rocketguns/il_derby_default.blk	il derby default	rocket
gamedata/weapons/rocketguns/il_gatr.blk	il gatr	rocket
gamedata/weapons/rocketguns/il_pyton_3.blk	il pyton 3	rocket
gamedata/weapons/rocketguns/il_pyton_3_default.blk	il pyton 3 default	rocket
gamedata/weapons/rocketguns/il_pyton_4.blk	il pyton 4	rocket
gamedata/weapons/rocketguns/il_shafrir_1.blk	il shafrir 1	rocket
gamedata/weapons/rocketguns/il_shafrir_2.blk	il shafrir 2	rocket
gamedata/weapons/rocketguns/il_shafrir_2_default.blk	il shafrir 2 default	rocket
gamedata/weapons/rocketguns/in_nasser_240.blk	in nasser 240	rocket
gamedata/weapons/rocketguns/ir_fakour_90.blk	ir fakour 90	rocket
gamedata/weapons/rocketguns/ir_sedjil.blk	ir sedjil	rocket
gamedata/weapons/rocketguns/ir_yasser.blk	ir yasser	rocket
gamedata/weapons/rocketguns/it_aspide_1a.blk	it aspide 1a	rocket
gamedata/weapons/rocketguns/it_snia_bpd_50mm_type_arf8m_at_ap.blk	it snia bpd 50mm type arf8m at ap	rocket
gamedata/weapons/rocketguns/jp_aam3.blk	jp aam3	rocket
gamedata/weapons/rocketguns/jp_aam3_default.blk	jp aam3 default	rocket
gamedata/weapons/rocketguns/jp_aam4.blk	jp aam4	rocket
gamedata/weapons/rocketguns/jp_aam4_default.blk	jp aam4 default	rocket
gamedata/weapons/rocketguns/jp_asm1.blk	jp asm1	rocket
gamedata/weapons/rocketguns/jp_asm2.blk	jp asm2	rocket
gamedata/weapons/rocketguns/jp_ki_148_i_go_1b.blk	jp ki 148 i go 1b	rocket
gamedata/weapons/rocketguns/jp_ki_148_i_go_1b_event.blk	jp ki 148 i go 1b event	rocket
gamedata/weapons/rocketguns/jp_ki_148_i_go_1b_event_broken_air_ballon.blk	jp ki 148 i go 1b event broken air ballon	rocket
gamedata/weapons/rocketguns/jp_ki_148_i_go_1b_event_broken_engine.blk	jp ki 148 i go 1b event broken engine	rocket
gamedata/weapons/rocketguns/jp_ki_148_i_go_1b_event_broken_fuel_leak.blk	jp ki 148 i go 1b event broken fuel leak	rocket
gamedata/weapons/rocketguns/jp_ki_148_i_go_1b_event_broken_guidance.blk	jp ki 148 i go 1b event broken guidance	rocket
gamedata/weapons/rocketguns/jp_ki_148_i_go_1b_event_broken_pipe.blk	jp ki 148 i go 1b event broken pipe	rocket
gamedata/weapons/rocketguns/jp_ki_148_i_go_1b_event_broken_servo_controll.blk	jp ki 148 i go 1b event broken servo controll	rocket
gamedata/weapons/rocketguns/jp_ki_148_i_go_1b_event_broken_warhead.blk	jp ki 148 i go 1b event broken warhead	rocket
gamedata/weapons/rocketguns/jp_navy_rocket_type3_number1_9kg.blk	jp navy rocket type3 number1 9kg	rocket
gamedata/weapons/rocketguns/jp_navy_rocket_type3_number6_66kg.blk	jp navy rocket type3 number6 66kg	rocket
gamedata/weapons/rocketguns/jp_navy_rocket_type5_number1_13kg.blk	jp navy rocket type5 number1 13kg	rocket
gamedata/weapons/rocketguns/jp_navy_rocket_type5_number6_84kg.blk	jp navy rocket type5 number6 84kg	rocket
gamedata/weapons/rocketguns/mgm_140_atacms.blk	mgm 140 atacms	rocket
gamedata/weapons/rocketguns/pony_rocket.blk	pony rocket	rocket
gamedata/weapons/rocketguns/r_darter.blk	r darter	rocket
gamedata/weapons/rocketguns/r_darter_default.blk	r darter default	rocket
gamedata/weapons/rocketguns/ro_a91.blk	ro a91	rocket
gamedata/weapons/rocketguns/ro_a91_default.blk	ro a91 default	rocket
gamedata/weapons/rocketguns/ro_prn_122_rocket.blk	ro prn 122 rocket	rocket
gamedata/weapons/rocketguns/rocket_90ssm_1b_launcher.blk	rocket 90ssm 1b launcher	rocket
gamedata/weapons/rocketguns/rs_br_vz_128_m15_rocket_heat.blk	rs br vz 128 m15 rocket heat	rocket
gamedata/weapons/rocketguns/rs_e_24_a1.blk	rs e 24 a1	rocket
gamedata/weapons/rocketguns/rs_grom.blk	rs grom	rocket
gamedata/weapons/rocketguns/rs_grom_b.blk	rs grom b	rocket
gamedata/weapons/rocketguns/rs_kosava_3_tm.blk	rs kosava 3 tm	rocket
gamedata/weapons/rocketguns/rs_salgr_m_16d.blk	rs salgr m 16d	rocket
gamedata/weapons/rocketguns/rs_vrvz_240.blk	rs vrvz 240	rocket
gamedata/weapons/rocketguns/s75m_missile_v760.blk	s75m missile v760	rocket
gamedata/weapons/rocketguns/sa_zt_35_ingwe.blk	sa zt 35 ingwe	rocket
gamedata/weapons/rocketguns/sa_zt_35_ingwe_default.blk	sa zt 35 ingwe default	rocket
gamedata/weapons/rocketguns/spike_er.blk	spike er	rocket
gamedata/weapons/rocketguns/su_3m11.blk	su 3m11	rocket
gamedata/weapons/rocketguns/su_9m114.blk	su 9m114	rocket
gamedata/weapons/rocketguns/su_9m114_default.blk	su 9m114 default	rocket
gamedata/weapons/rocketguns/su_9m120.blk	su 9m120	rocket
gamedata/weapons/rocketguns/su_9m120m.blk	su 9m120m	rocket
gamedata/weapons/rocketguns/su_9m120m_laser_guided.blk	su 9m120m laser guided	rocket
gamedata/weapons/rocketguns/su_9m120m_laser_guided_default.blk	su 9m120m laser guided default	rocket
gamedata/weapons/rocketguns/su_9m123.blk	su 9m123	rocket
gamedata/weapons/rocketguns/su_9m127.blk	su 9m127	rocket
gamedata/weapons/rocketguns/su_9m127_1.blk	su 9m127 1	rocket
gamedata/weapons/rocketguns/su_9m133_kornet.blk	su 9m133 kornet	rocket
gamedata/weapons/rocketguns/su_9m133fm3_kornet.blk	su 9m133fm3 kornet	rocket
gamedata/weapons/rocketguns/su_9m14-2.blk	su 9m14 2	rocket
gamedata/weapons/rocketguns/su_9m14m.blk	su 9m14m	rocket
gamedata/weapons/rocketguns/su_9m14m_default.blk	su 9m14m default	rocket
gamedata/weapons/rocketguns/su_9m17m.blk	su 9m17m	rocket
gamedata/weapons/rocketguns/su_9m17m_default.blk	su 9m17m default	rocket
gamedata/weapons/rocketguns/su_9m17p.blk	su 9m17p	rocket
gamedata/weapons/rocketguns/su_9m336.blk	su 9m336	rocket
gamedata/weapons/rocketguns/su_9m342.blk	su 9m342	rocket
gamedata/weapons/rocketguns/su_9m39.blk	su 9m39	rocket
gamedata/weapons/rocketguns/su_c1of_rocket.blk	su c1of rocket	rocket
gamedata/weapons/rocketguns/su_grom_1.blk	su grom 1	rocket
gamedata/weapons/rocketguns/su_kh_23m.blk	su kh 23m	rocket
gamedata/weapons/rocketguns/su_kh_25.blk	su kh 25	rocket
gamedata/weapons/rocketguns/su_kh_25_haslaserchannel.blk	su kh 25 haslaserchannel	rocket
gamedata/weapons/rocketguns/su_kh_25ml.blk	su kh 25ml	rocket
gamedata/weapons/rocketguns/su_kh_25mp.blk	su kh 25mp	rocket
gamedata/weapons/rocketguns/su_kh_25mp_cw.blk	su kh 25mp cw	rocket
gamedata/weapons/rocketguns/su_kh_25mpu.blk	su kh 25mpu	rocket
gamedata/weapons/rocketguns/su_kh_25mr.blk	su kh 25mr	rocket
gamedata/weapons/rocketguns/su_kh_27ps.blk	su kh 27ps	rocket
gamedata/weapons/rocketguns/su_kh_27ps_cw.blk	su kh 27ps cw	rocket
gamedata/weapons/rocketguns/su_kh_29l.blk	su kh 29l	rocket
gamedata/weapons/rocketguns/su_kh_29l_notlaserchannel.blk	su kh 29l notlaserchannel	rocket
gamedata/weapons/rocketguns/su_kh_29t.blk	su kh 29t	rocket
gamedata/weapons/rocketguns/su_kh_29td.blk	su kh 29td	rocket
gamedata/weapons/rocketguns/su_kh_29te.blk	su kh 29te	rocket
gamedata/weapons/rocketguns/su_kh_31a.blk	su kh 31a	rocket
gamedata/weapons/rocketguns/su_kh_31ad.blk	su kh 31ad	rocket
gamedata/weapons/rocketguns/su_kh_31p_l_111.blk	su kh 31p l 111	rocket
gamedata/weapons/rocketguns/su_kh_31p_l_112.blk	su kh 31p l 112	rocket
gamedata/weapons/rocketguns/su_kh_31p_l_113.blk	su kh 31p l 113	rocket
gamedata/weapons/rocketguns/su_kh_31pd.blk	su kh 31pd	rocket
gamedata/weapons/rocketguns/su_kh_31pk_l_111.blk	su kh 31pk l 111	rocket
gamedata/weapons/rocketguns/su_kh_31pk_l_112.blk	su kh 31pk l 112	rocket
gamedata/weapons/rocketguns/su_kh_31pk_l_113.blk	su kh 31pk l 113	rocket
gamedata/weapons/rocketguns/su_kh_38ml.blk	su kh 38ml	rocket
gamedata/weapons/rocketguns/su_kh_38mle.blk	su kh 38mle	rocket
gamedata/weapons/rocketguns/su_kh_38mt.blk	su kh 38mt	rocket
gamedata/weapons/rocketguns/su_kh_38mte.blk	su kh 38mte	rocket
gamedata/weapons/rocketguns/su_kh_58u_a_band.blk	su kh 58u a band	rocket
gamedata/weapons/rocketguns/su_kh_58u_a_band_cw.blk	su kh 58u a band cw	rocket
gamedata/weapons/rocketguns/su_kh_58u_b_band.blk	su kh 58u b band	rocket
gamedata/weapons/rocketguns/su_kh_58u_c_band.blk	su kh 58u c band	rocket
gamedata/weapons/rocketguns/su_kh_58ush.blk	su kh 58ush	rocket
gamedata/weapons/rocketguns/su_kh_58ushk.blk	su kh 58ushk	rocket
gamedata/weapons/rocketguns/su_kh_59.blk	su kh 59	rocket
gamedata/weapons/rocketguns/su_kh_59m.blk	su kh 59m	rocket
gamedata/weapons/rocketguns/su_kh_59me.blk	su kh 59me	rocket
gamedata/weapons/rocketguns/su_kh_59mk.blk	su kh 59mk	rocket
gamedata/weapons/rocketguns/su_kh_59mke.blk	su kh 59mke	rocket
gamedata/weapons/rocketguns/su_kh_66.blk	su kh 66	rocket
gamedata/weapons/rocketguns/su_lmur.blk	su lmur	rocket
gamedata/weapons/rocketguns/su_m13uk.blk	su m13uk	rocket
gamedata/weapons/rocketguns/su_m8.blk	su m8	rocket
gamedata/weapons/rocketguns/su_pl2.blk	su pl2	rocket
gamedata/weapons/rocketguns/su_pl2_default.blk	su pl2 default	rocket
gamedata/weapons/rocketguns/su_pl5b.blk	su pl5b	rocket
gamedata/weapons/rocketguns/su_pl5b_default.blk	su pl5b default	rocket
gamedata/weapons/rocketguns/su_pl5c.blk	su pl5c	rocket
gamedata/weapons/rocketguns/su_pl5c_default.blk	su pl5c default	rocket
gamedata/weapons/rocketguns/su_pl5e2.blk	su pl5e2	rocket
gamedata/weapons/rocketguns/su_pl5e2_default.blk	su pl5e2 default	rocket
gamedata/weapons/rocketguns/su_pl7.blk	su pl7	rocket
gamedata/weapons/rocketguns/su_pl8.blk	su pl8	rocket
gamedata/weapons/rocketguns/su_pl8_default.blk	su pl8 default	rocket
gamedata/weapons/rocketguns/su_pl9.blk	su pl9	rocket
gamedata/weapons/rocketguns/su_r_13m.blk	su r 13m	rocket
gamedata/weapons/rocketguns/su_r_13m1.blk	su r 13m1	rocket
gamedata/weapons/rocketguns/su_r_13m1_default.blk	su r 13m1 default	rocket
gamedata/weapons/rocketguns/su_r_23r.blk	su r 23r	rocket
gamedata/weapons/rocketguns/su_r_23t.blk	su r 23t	rocket
gamedata/weapons/rocketguns/su_r_24r.blk	su r 24r	rocket
gamedata/weapons/rocketguns/su_r_24t.blk	su r 24t	rocket
gamedata/weapons/rocketguns/su_r_27er.blk	su r 27er	rocket
gamedata/weapons/rocketguns/su_r_27er_default.blk	su r 27er default	rocket
gamedata/weapons/rocketguns/su_r_27er1.blk	su r 27er1	rocket
gamedata/weapons/rocketguns/su_r_27et.blk	su r 27et	rocket
gamedata/weapons/rocketguns/su_r_27et1.blk	su r 27et1	rocket
gamedata/weapons/rocketguns/su_r_27r.blk	su r 27r	rocket
gamedata/weapons/rocketguns/su_r_27r_default.blk	su r 27r default	rocket
gamedata/weapons/rocketguns/su_r_27r1.blk	su r 27r1	rocket
gamedata/weapons/rocketguns/su_r_27r1_default.blk	su r 27r1 default	rocket
gamedata/weapons/rocketguns/su_r_27t.blk	su r 27t	rocket
gamedata/weapons/rocketguns/su_r_27t1.blk	su r 27t1	rocket
gamedata/weapons/rocketguns/su_r_3r.blk	su r 3r	rocket
gamedata/weapons/rocketguns/su_r_3r_default.blk	su r 3r default	rocket
gamedata/weapons/rocketguns/su_r_3s.blk	su r 3s	rocket
gamedata/weapons/rocketguns/su_r_3s_default.blk	su r 3s default	rocket
gamedata/weapons/rocketguns/su_r_40rd.blk	su r 40rd	rocket
gamedata/weapons/rocketguns/su_r_40rd_default.blk	su r 40rd default	rocket
gamedata/weapons/rocketguns/su_r_40td.blk	su r 40td	rocket
gamedata/weapons/rocketguns/su_r_40td_default.blk	su r 40td default	rocket
gamedata/weapons/rocketguns/su_r_60.blk	su r 60	rocket
gamedata/weapons/rocketguns/su_r_60_default.blk	su r 60 default	rocket
