aam	gameData/Weapons/rocketGuns/su_r_60.blk	1	missile_air_to_air	R-60 air-to-air missiles	Air-to-Air Missiles	43.5	43.5
aam	gameData/Weapons/containers/p_62_2_r_r_60.blk	1	missile_type_b_air_to_air	R-60 air-to-air missiles	Air-to-Air Missiles	43.5	43.5
aam	gameData/Weapons/rocketGuns/su_r_60_default.blk	1	missile_air_to_air	R-60 air-to-air missiles	Air-to-Air Missiles	43.5	43.5
aam	gameData/Weapons/rocketGuns/su_r_60m.blk	1	missile_type_b_air_to_air	R-60M air-to-air missiles	Air-to-Air Missiles	44	44
aam	gameData/Weapons/rocketGuns/su_r_60m_default.blk	1	missile_type_b_air_to_air	R-60M air-to-air missiles	Air-to-Air Missiles	44	44
aam	gameData/Weapons/rocketGuns/su_r_60mk_default.blk	1	missile_type_b_air_to_air	R-60MK air-to-air missiles	Air-to-Air Missiles	44	44
aam	gameData/Weapons/rocketGuns/su_r_60mk.blk	1	missile_type_b_air_to_air	R-60MK air-to-air missiles	Air-to-Air Missiles	44	44
aam	gameData/Weapons/containers/amtsh_9m336_4x_verba.blk	1	missile_air_to_air_group_x4	9M336 Verba air-to-air missiles x4	Air-to-Air Missiles	46.8	46.8
aam	gameData/Weapons/containers/starstreak_2x_launcher.blk	2	missile_air_to_air_group_heli_vertical	Starstreak air-to-air missiles x2	Air-to-Air Missiles	28	56
aam	gameData/Weapons/rocketGuns/de_x4_ruhrstahl.blk	1	rockets_he_large	Ruhrstahl X-4 air-to-air missiles	Air-to-Air Missiles	60	60
aam	gameData/Weapons/rocketGuns/il_shafrir_1.blk	1	missile_air_to_air	Shafrir air-to-air missiles	Air-to-Air Missiles	65	65
aam	gameData/Weapons/rocketGuns/us_aim4g_falcon.blk	1	missile_air_to_air_ir_large	AIM-4G Super Falcon air-to-air missiles	Air-to-Air Missiles	66.224	66.224
aam	gameData/Weapons/rocketGuns/us_aim4g_falcon_default.blk	1	missile_air_to_air_ir_large	AIM-4G Super Falcon air-to-air missiles	Air-to-Air Missiles	66.224	66.224
aam	gameData/Weapons/rocketGuns/us_aim4f_falcon.blk	1	missile_air_to_air_midrange	AIM-4F Super Falcon air-to-air missiles	Air-to-Air Missiles	68.919	68.919
aam	gameData/Weapons/rocketGuns/us_aim9b_sidewinder.blk	1	missile_air_to_air	AIM-9B Sidewinder air-to-air missiles	Air-to-Air Missiles	72.57	72.57
aam	gameData/Weapons/containers/aero_3b_aim9b_right_wing_default.blk	1	missile_air_to_air	AIM-9B Sidewinder air-to-air missiles	Air-to-Air Missiles	72.57	72.57
aam	gameData/Weapons/containers/aero_3b_aim9b_left_wing_default.blk	1	missile_air_to_air	AIM-9B Sidewinder air-to-air missiles	Air-to-Air Missiles	72.57	72.57
aam	gameData/Weapons/containers/aero_3b_aim9b_left_wing.blk	1	missile_air_to_air	AIM-9B Sidewinder air-to-air missiles	Air-to-Air Missiles	72.57	72.57
aam	gameData/Weapons/rocketGuns/us_aim9b_sidewinder_default.blk	1	missile_air_to_air	AIM-9B Sidewinder air-to-air missiles	Air-to-Air Missiles	72.57	72.57
aam	gameData/Weapons/containers/aero_3b_aim9b_right_wing.blk	1	missile_air_to_air	AIM-9B Sidewinder air-to-air missiles	Air-to-Air Missiles	72.57	72.57
aam	gameData/Weapons/rocketGuns/sws_flz_lwf_63.blk	1	missile_type_c_air_to_air	Flz Lwf 63 air-to-air missiles	Air-to-Air Missiles	72.57	72.57
aam	gameData/Weapons/rocketGuns/swd_rb24.blk	1	missile_air_to_air	RB24 air-to-air missiles	Air-to-Air Missiles	72.57	72.57
aam	gameData/Weapons/rocketGuns/swd_rb24_default.blk	1	missile_air_to_air	RB24 air-to-air missiles	Air-to-Air Missiles	72.57	72.57
aam	gameData/Weapons/rocketGuns/ro_a91_default.blk	1	missile_air_to_air	A-91 air-to-air missiles	Air-to-Air Missiles	75.3	75.3
aam	gameData/Weapons/rocketGuns/ro_a91.blk	1	missile_air_to_air	A-91 air-to-air missiles	Air-to-Air Missiles	75.3	75.3
aam	gameData/Weapons/rocketGuns/su_pl2.blk	1	missile_air_to_air	PL-2 air-to-air missiles	Air-to-Air Missiles	75.3	75.3
aam	gameData/Weapons/rocketGuns/su_r_3r.blk	1	missile_air_to_air_special	R-3R air-to-air missiles	Air-to-Air Missiles	75.3	75.3
aam	gameData/Weapons/rocketGuns/su_r_3r_default.blk	1	missile_air_to_air_special	R-3R air-to-air missiles	Air-to-Air Missiles	75.3	75.3
aam	gameData/Weapons/rocketGuns/su_r_3s.blk	1	missile_air_to_air	R-3S air-to-air missiles	Air-to-Air Missiles	75.3	75.3
aam	gameData/Weapons/rocketGuns/su_r_3s_default.blk	1	missile_air_to_air	R-3S air-to-air missiles	Air-to-Air Missiles	75.3	75.3
aam	gameData/Weapons/containers/aero_3b_aim9e_right_wing.blk	1	missile_air_to_air	AIM-9E Sidewinder air-to-air missiles	Air-to-Air Missiles	76.43	76.43
aam	gameData/Weapons/rocketGuns/us_aim9e_sidewinder_default.blk	1	missile_type_c_air_to_air	AIM-9E Sidewinder air-to-air missiles	Air-to-Air Missiles	76.43	76.43
aam	gameData/Weapons/containers/lau_7a_aim9e_left_wing_default.blk	1	missile_type_b_air_to_air	AIM-9E Sidewinder air-to-air missiles	Air-to-Air Missiles	76.43	76.43
aam	gameData/Weapons/rocketGuns/us_aim9e_sidewinder.blk	1	missile_type_b_air_to_air	AIM-9E Sidewinder air-to-air missiles	Air-to-Air Missiles	76.43	76.43
aam	gameData/Weapons/containers/lau_7a_aim9e_right_wing_default.blk	1	missile_type_b_air_to_air	AIM-9E Sidewinder air-to-air missiles	Air-to-Air Missiles	76.43	76.43
aam	gameData/Weapons/containers/aero_3b_aim9e_left_wing.blk	1	missile_air_to_air	AIM-9E Sidewinder air-to-air missiles	Air-to-Air Missiles	76.43	76.43
aam	gameData/Weapons/rocketGuns/sws_flz_lwf_63_75.blk	1	missile_type_b_air_to_air	Flz Lwf LL 63/75 SIWA air-to-air missiles	Air-to-Air Missiles	76.43	76.43
aam	gameData/Weapons/rocketGuns/us_aim9j_sidewinder_default.blk	1	missile_type_c_air_to_air	AIM-9J Sidewinder air-to-air missiles	Air-to-Air Missiles	76.93	76.93
aam	gameData/Weapons/rocketGuns/us_aim9j_sidewinder.blk	1	missile_type_c_air_to_air	AIM-9J Sidewinder air-to-air missiles	Air-to-Air Missiles	76.93	76.93
aam	gameData/Weapons/rocketGuns/us_aim9n_sidewinder.blk	1	missile_type_b_air_to_air	AIM-9N Sidewinder air-to-air missiles	Air-to-Air Missiles	76.93	76.93
aam	gameData/Weapons/containers/lau_114_2_aim9p_right_wing.blk	1	missile_air_to_air	AIM-9P Sidewinder air-to-air missiles	Air-to-Air Missiles	76.93	76.93
aam	gameData/Weapons/rocketGuns/us_aim9p_sidewinder_default.blk	1	missile_type_b_air_to_air	AIM-9P Sidewinder air-to-air missiles	Air-to-Air Missiles	76.93	76.93
aam	gameData/Weapons/containers/lau_114_2_aim9p_left_wing.blk	1	missile_air_to_air	AIM-9P Sidewinder air-to-air missiles	Air-to-Air Missiles	76.93	76.93
aam	gameData/Weapons/rocketGuns/us_aim9p_sidewinder.blk	1	missile_type_b_air_to_air	AIM-9P Sidewinder air-to-air missiles	Air-to-Air Missiles	76.93	76.93
aam	gameData/Weapons/rocketGuns/us_aim9p4_sidewinder.blk	1	missile_type_b_air_to_air	AIM-9P-4 Sidewinder air-to-air missiles	Air-to-Air Missiles	76.93	76.93
aam	gameData/Weapons/rocketGuns/us_aim9p4_sidewinder_default.blk	1	missile_type_b_air_to_air	AIM-9P-4 Sidewinder air-to-air missiles	Air-to-Air Missiles	76.93	76.93
aam	gameData/Weapons/rocketGuns/sws_flz_lwf_63_80.blk	1	missile_type_c_air_to_air	Flz Lwf 63/80 air-to-air missiles	Air-to-Air Missiles	76.93	76.93
aam	gameData/Weapons/rocketGuns/swd_rb24j_default.blk	1	missile_type_b_air_to_air	RB24J air-to-air missiles	Air-to-Air Missiles	76.93	76.93
aam	gameData/Weapons/rocketGuns/swd_rb24j.blk	1	missile_type_b_air_to_air	RB24J air-to-air missiles	Air-to-Air Missiles	76.93	76.93
aam	gameData/Weapons/rocketGuns/us_aim9b_fgw_2_sidewinder.blk	1	missile_air_to_air	AIM-9B FGW.2 Sidewinder air-to-air missiles	Air-to-Air Missiles	77.55	77.55
aam	gameData/Weapons/rocketGuns/su_pl5e2.blk	1	missile_type_b_air_to_air	PL-5EII air-to-air missiles	Air-to-Air Missiles	83	83
aam	gameData/Weapons/rocketGuns/su_pl5e2_default.blk	1	missile_type_b_air_to_air	PL-5EII air-to-air missiles	Air-to-Air Missiles	83	83
aam	gameData/Weapons/containers/dra_lau_105a_aim_9l_lm_default.blk	1	missile_type_b_air_to_air	AIM-9L Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/containers/dra_lau_105a_aim_9l_rm_default.blk	1	missile_type_b_air_to_air	AIM-9L Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/rocketGuns/us_aim9l_sidewinder_default.blk	1	missile_type_b_air_to_air	AIM-9L Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/containers/dra_lau_105a_aim_9l_rm.blk	1	missile_type_b_air_to_air	AIM-9L Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/containers/aero_3b_aim9l_right_wing_default.blk	1	missile_type_b_air_to_air	AIM-9L Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/containers/dra_lau_105a_aim_9l_lm.blk	1	missile_type_b_air_to_air	AIM-9L Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/containers/aero_3b_aim9l_left_wing_default.blk	1	missile_type_b_air_to_air	AIM-9L Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/rocketGuns/us_aim9l_sidewinder.blk	1	missile_type_b_air_to_air	AIM-9L Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/containers/aero_3b_aim9l_i_left_wing_default.blk	1	missile_type_f_air_to_air	AIM-9L/I Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/containers/aero_3b_aim9l_i_right_wing_default.blk	1	missile_type_f_air_to_air	AIM-9L/I Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/rocketGuns/us_aim9l_i_1_sidewinder.blk	1	missile_type_f_air_to_air	AIM-9L/I-1 Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/rocketGuns/us_aim9m_sidewinder.blk	1	missile_type_f_air_to_air	AIM-9M Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/rocketGuns/us_aim9m_sidewinder_default.blk	1	missile_type_f_air_to_air	AIM-9M Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/rocketGuns/swd_rb74.blk	1	missile_type_c_air_to_air	RB 74 air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/rocketGuns/swd_rb74_default.blk	1	missile_type_c_air_to_air	RB 74 air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/rocketGuns/swd_rb74m.blk	1	missile_type_f_air_to_air	RB 74(M) air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/rocketGuns/swd_rb74m_default.blk	1	missile_type_f_air_to_air	RB 74(M) air-to-air missiles	Air-to-Air Missiles	84.46	84.46
aam	gameData/Weapons/rocketGuns/su_pl5b.blk	1	missile_type_b_air_to_air	PL-5B air-to-air missiles	Air-to-Air Missiles	84.5	84.5
aam	gameData/Weapons/rocketGuns/su_pl5b_default.blk	1	missile_type_b_air_to_air	PL-5B air-to-air missiles	Air-to-Air Missiles	84.5	84.5
aam	gameData/Weapons/rocketGuns/su_pl5c.blk	1	missile_type_b_air_to_air	PL-5C air-to-air missiles	Air-to-Air Missiles	84.5	84.5
aam	gameData/Weapons/rocketGuns/su_pl5c_default.blk	1	missile_type_b_air_to_air	PL-5C air-to-air missiles	Air-to-Air Missiles	84.5	84.5
aam	gameData/Weapons/containers/sram_launcher_default_left_x1.blk	1	missile_air_to_air	SRAAM air-to-air missiles	Air-to-Air Missiles	86	86
aam	gameData/Weapons/containers/sram_launcher_default_right_x1.blk	1	missile_air_to_air	SRAAM air-to-air missiles	Air-to-Air Missiles	86	86
aam	gameData/Weapons/rocketGuns/su_r_60.blk	2	missile_air_to_air_group	R-60 air-to-air missiles	Air-to-Air Missiles	43.5	87
aam	gameData/Weapons/containers/p_62_2_l_r_60_x2.blk	1	missile_type_b_air_to_air_group	R-60 air-to-air missiles x2	Air-to-Air Missiles	87	87
aam	gameData/Weapons/containers/p_62_2_r_r_60_x2.blk	1	missile_type_b_air_to_air_group	R-60 air-to-air missiles x2	Air-to-Air Missiles	87	87
aam	gameData/Weapons/rocketGuns/su_r_60m.blk	2	missile_type_b_air_to_air_group	R-60M air-to-air missiles	Air-to-Air Missiles	44	88
aam	gameData/Weapons/containers/p_62_2_r_r_60m_x2.blk	1	missile_type_b_air_to_air_group	R-60M air-to-air missiles x2	Air-to-Air Missiles	88	88
aam	gameData/Weapons/containers/p_62_2_l_r_60m_x2.blk	1	missile_type_b_air_to_air_group	R-60M air-to-air missiles x2	Air-to-Air Missiles	88	88
aam	gameData/Weapons/rocketGuns/su_r_60mk.blk	2	missile_type_b_air_to_air_group	R-60MK air-to-air missiles	Air-to-Air Missiles	44	88
aam	gameData/Weapons/containers/p_62_2_r_r_60mk_x2.blk	1	missile_type_b_air_to_air_group	R-60MK air-to-air missiles x2	Air-to-Air Missiles	88	88
aam	gameData/Weapons/containers/p_62_2_l_r_60mk_x2.blk	1	missile_type_b_air_to_air_group	R-60MK air-to-air missiles x2	Air-to-Air Missiles	88	88
aam	gameData/Weapons/containers/lau_7a_aim9d_left_wing.blk	1	missile_air_to_air	AIM-9D Sidewinder air-to-air missiles	Air-to-Air Missiles	88.45	88.45
aam	gameData/Weapons/containers/lau_7a_aim9d_right_wing.blk	1	missile_air_to_air	AIM-9D Sidewinder air-to-air missiles	Air-to-Air Missiles	88.45	88.45
aam	gameData/Weapons/rocketGuns/us_aim9d_sidewinder_default.blk	1	missile_type_b_air_to_air	AIM-9D Sidewinder air-to-air missiles	Air-to-Air Missiles	88.45	88.45
aam	gameData/Weapons/rocketGuns/us_aim9d_sidewinder.blk	1	missile_type_b_air_to_air	AIM-9D Sidewinder air-to-air missiles	Air-to-Air Missiles	88.45	88.45
aam	gameData/Weapons/rocketGuns/us_aim9g_sidewinder.blk	1	missile_type_c_air_to_air	AIM-9G Sidewinder air-to-air missiles	Air-to-Air Missiles	88.45	88.45
aam	gameData/Weapons/rocketGuns/us_aim9h_sidewinder.blk	1	missile_type_c_air_to_air	AIM-9H Sidewinder air-to-air missiles	Air-to-Air Missiles	88.45	88.45
aam	gameData/Weapons/rocketGuns/fr_r_550_magic.blk	1	missile_type_c_air_to_air	Matra R550 Magic 1 air-to-air missiles	Air-to-Air Missiles	89	89
aam	gameData/Weapons/rocketGuns/fr_r_550_magic_2.blk	1	missile_type_c_air_to_air	Matra R550 Magic 2 air-to-air missiles	Air-to-Air Missiles	89	89
aam	gameData/Weapons/rocketGuns/fr_r_550_magic_2_default.blk	1	missile_type_c_air_to_air	Matra R550 Magic 2 air-to-air missiles	Air-to-Air Missiles	89	89
aam	gameData/Weapons/rocketGuns/su_pl7.blk	1	missile_type_c_air_to_air	PL-7 air-to-air missiles	Air-to-Air Missiles	89	89
aam	gameData/Weapons/rocketGuns/br_maa_1_default.blk	1	missile_type_b_air_to_air	MAA-1 Piranha air-to-air missiles	Air-to-Air Missiles	90	90
aam	gameData/Weapons/rocketGuns/il_shafrir_2_default.blk	1	missile_air_to_air	Shafrir 2 air-to-air missiles	Air-to-Air Missiles	90	90
aam	gameData/Weapons/rocketGuns/il_shafrir_2.blk	1	missile_air_to_air	Shafrir 2 air-to-air missiles	Air-to-Air Missiles	90	90
aam	gameData/Weapons/rocketGuns/su_r_13m1_default.blk	1	missile_air_to_air	R-13M1 air-to-air missiles	Air-to-Air Missiles	90.6	90.6
aam	gameData/Weapons/rocketGuns/su_r_13m1.blk	1	missile_type_c_air_to_air	R-13M1 air-to-air missiles	Air-to-Air Missiles	90.6	90.6
aam	gameData/Weapons/rocketGuns/jp_aam3_default.blk	1	missile_type_c_air_to_air	AAM-3 air-to-air missiles	Air-to-Air Missiles	91	91
aam	gameData/Weapons/rocketGuns/jp_aam3.blk	1	missile_type_c_air_to_air	AAM-3 air-to-air missiles	Air-to-Air Missiles	91	91
aam	gameData/Weapons/rocketGuns/us_aim9c_sidewinder_default.blk	1	missile_type_c_air_to_air	AIM-9C Sidewinder air-to-air missiles	Air-to-Air Missiles	95.254	95.254
aam	gameData/Weapons/rocketGuns/su_r_73.blk	1	missile_type_c_air_to_air	R-73 air-to-air missiles	Air-to-Air Missiles	105	105
aam	gameData/Weapons/rocketGuns/su_r_73_default.blk	1	missile_type_c_air_to_air	R-73 air-to-air missiles	Air-to-Air Missiles	105	105
aam	gameData/Weapons/rocketGuns/su_r_73e_default.blk	1	missile_type_b_air_to_air	R-73E air-to-air missiles	Air-to-Air Missiles	105	105
aam	gameData/Weapons/rocketGuns/su_r_73e.blk	1	missile_type_b_air_to_air	R-73E air-to-air missiles	Air-to-Air Missiles	105	105
aam	gameData/Weapons/containers/ty_90_x2.blk	1	missile_air_to_air_group	TY-90 air-to-air missiles x2	Air-to-Air Missiles	110.25	110.25
aam	gameData/Weapons/rocketGuns/fr_mica_em_default.blk	1	missile_type_f_air_to_air_midrange	MICA-EM air-to-air missiles	Air-to-Air Missiles	112	112
aam	gameData/Weapons/rocketGuns/fr_mica_em.blk	1	missile_type_f_air_to_air_midrange	MICA-EM air-to-air missiles	Air-to-Air Missiles	112	112
aam	gameData/Weapons/rocketGuns/sws_flz_lwf_ll_64.blk	1	missile_air_to_air_special	Flz Lwf LL 64/79 FALCO air-to-air missiles	Air-to-Air Missiles	117.308	117.308
aam	gameData/Weapons/rocketGuns/il_derby_default.blk	1	missile_type_c_air_to_air_midrange	Derby air-to-air missiles	Air-to-Air Missiles	118	118
aam	gameData/Weapons/rocketGuns/il_derby.blk	1	missile_type_c_air_to_air_midrange	Derby air-to-air missiles	Air-to-Air Missiles	118	118
aam	gameData/Weapons/rocketGuns/r_darter_default.blk	1	missile_type_f_air_to_air_midrange	R-Darter air-to-air missiles	Air-to-Air Missiles	120	120
aam	gameData/Weapons/rocketGuns/r_darter.blk	1	missile_type_f_air_to_air_midrange	R-Darter air-to-air missiles	Air-to-Air Missiles	120	120
aam	gameData/Weapons/rocketGuns/su_pl8_default.blk	1	missile_type_b_air_to_air	PL-8 air-to-air missiles	Air-to-Air Missiles	121	121
aam	gameData/Weapons/rocketGuns/su_pl8.blk	1	missile_type_b_air_to_air	PL-8 air-to-air missiles	Air-to-Air Missiles	121	121
aam	gameData/Weapons/rocketGuns/cn_pl8b.blk	1	missile_type_f_air_to_air	PL-8B air-to-air missiles	Air-to-Air Missiles	121	121
aam	gameData/Weapons/rocketGuns/cn_pl8b_default.blk	1	missile_type_f_air_to_air	PL-8B air-to-air missiles	Air-to-Air Missiles	121	121
aam	gameData/Weapons/rocketGuns/il_pyton_3_default.blk	1	missile_type_f_air_to_air	Python 3 air-to-air missiles	Air-to-Air Missiles	121	121
aam	gameData/Weapons/rocketGuns/il_pyton_3.blk	1	missile_type_c_air_to_air	Python 3 air-to-air missiles	Air-to-Air Missiles	121	121
aam	gameData/Weapons/rocketGuns/fr_aa20.blk	1	missile_air_to_air_midrange	AA-20 Nord air-to-air missiles	Air-to-Air Missiles	133	133
aam	gameData/Weapons/rocketGuns/uk_firestreak.blk	1	missile_air_to_air	Firestreak air-to-air missiles	Air-to-Air Missiles	136	136
aam	gameData/Weapons/containers/uk_sraam_launcher_x2.blk	1	missile_air_to_air_group	SRAAM air-to-air missiles x2	Air-to-Air Missiles	140	140
aam	gameData/Weapons/rocketGuns/us_aim9b_sidewinder.blk	2	missile_air_to_air_group	AIM-9B Sidewinder air-to-air missiles	Air-to-Air Missiles	72.57	145.14
aam	gameData/Weapons/containers/aero_3b_aim9b.blk	1	missile_air_to_air_group	AIM-9B Sidewinder air-to-air missiles x2	Air-to-Air Missiles	145.14	145.14
aam	gameData/Weapons/rocketGuns/swd_rb24.blk	2	missile_air_to_air_group	RB24 air-to-air missiles	Air-to-Air Missiles	72.57	145.14
aam	gameData/Weapons/rocketGuns/us_aim_120a.blk	1	missile_type_f_air_to_air_midrange	AIM-120A AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
aam	gameData/Weapons/rocketGuns/us_aim_120a_default.blk	1	missile_type_f_air_to_air_midrange	AIM-120A AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
aam	gameData/Weapons/rocketGuns/us_aim_120b_bol_pod.blk	1	missile_type_f_air_to_air_midrange_ltc_pod	AIM-120B AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
aam	gameData/Weapons/rocketGuns/us_aim_120b_default.blk	1	missile_type_f_air_to_air_midrange	AIM-120B AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
aam	gameData/Weapons/rocketGuns/us_aim_120b.blk	1	missile_type_f_air_to_air_midrange	AIM-120B AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
aam	gameData/Weapons/rocketGuns/us_aim_120b_default_switzerland.blk	1	missile_type_f_air_to_air_midrange	Flz Lwl LL 97 AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
aam	gameData/Weapons/rocketGuns/swd_rb99_default.blk	1	missile_type_f_air_to_air_midrange	RB 99 air-to-air missiles	Air-to-Air Missiles	147.87	147.87
aam	gameData/Weapons/rocketGuns/swd_rb99.blk	1	missile_type_f_air_to_air_midrange	RB 99 air-to-air missiles	Air-to-Air Missiles	147.87	147.87
aam	gameData/Weapons/rocketGuns/su_pl2.blk	2		2x PL-2 air-to-air missiles	Air-to-Air Missiles	75.3	150.6
aam	gameData/Weapons/rocketGuns/su_r_3s.blk	2		2x R-3S air-to-air missiles	Air-to-Air Missiles	75.3	150.6
aam	gameData/Weapons/rocketGuns/su_r_3r.blk	2	missile_type_c_air_to_air_group	R-3R air-to-air missiles	Air-to-Air Missiles	75.3	150.6
aam	gameData/Weapons/rocketGuns/us_aim9e_sidewinder.blk	2	missile_type_b_air_to_air_group	AIM-9E Sidewinder air-to-air missiles	Air-to-Air Missiles	76.43	152.86
aam	gameData/Weapons/containers/lau_7a_aim9e.blk	1	missile_type_b_air_to_air_group	AIM-9E Sidewinder air-to-air missiles x2	Air-to-Air Missiles	152.86	152.86
aam	gameData/Weapons/containers/aero_3b_aim9e.blk	1	missile_air_to_air_group	AIM-9E Sidewinder air-to-air missiles x2	Air-to-Air Missiles	152.86	152.86
aam	gameData/Weapons/containers/aero_3b_aim9j.blk	1	missile_type_b_air_to_air_group	AIM-9J Sidewinder air-to-air missiles x2	Air-to-Air Missiles	153.86	153.86
aam	gameData/Weapons/containers/lau_7a_aim9j.blk	1	missile_type_c_air_to_air_group	AIM-9J Sidewinder air-to-air missiles x2	Air-to-Air Missiles	153.86	153.86
aam	gameData/Weapons/containers/lau_114_2_aim9p.blk	1	missile_air_to_air_group	AIM-9P Sidewinder air-to-air missiles x2	Air-to-Air Missiles	153.86	153.86
aam	gameData/Weapons/containers/aero_3b_aim9p.blk	1	missile_type_b_air_to_air_group	AIM-9P Sidewinder air-to-air missiles x2	Air-to-Air Missiles	153.86	153.86
aam	gameData/Weapons/containers/aero_3b_aim9b_fgw_2.blk	1	missile_air_to_air_group	AIM-9B FGW.2 Sidewinder air-to-air missiles x2	Air-to-Air Missiles	155.1	155.1
aam	gameData/Weapons/containers/lau_7a_aim9b_fgw_2.blk	1	missile_air_to_air_group	AIM-9B FGW.2 Sidewinder air-to-air missiles x2	Air-to-Air Missiles	155.1	155.1
aam	gameData/Weapons/containers/sram_launcher_x2.blk	1	missile_air_to_air_group	SRAAM air-to-air missiles x2	Air-to-Air Missiles	156	156
aam	gameData/Weapons/containers/ty_90_x4.blk	1	missile_type_b_air_to_air_group_x4	TY-90 air-to-air missiles x4	Air-to-Air Missiles	158.25	158.25
aam	gameData/Weapons/rocketGuns/us_aim_120c_5.blk	1	missile_type_s_air_to_air_midrange	AIM-120C-5 AMRAAM air-to-air missiles	Air-to-Air Missiles	161.479	161.479
aam	gameData/Weapons/rocketGuns/us_aim_120c_5_default.blk	1	missile_type_s_air_to_air_midrange	AIM-120C-5 AMRAAM air-to-air missiles	Air-to-Air Missiles	161.479	161.479
aam	gameData/Weapons/rocketGuns/us_aim_120c_5_default_switzerland.blk	1	missile_type_s_air_to_air_midrange	Flz Lwl LL 97 AMRAAM 120C-5 air-to-air missiles	Air-to-Air Missiles	161.479	161.479
