a2d	2	3	13	0	hvar_slot2
a2d	3	5	12	0	hvar_slot3
a2d	4	7	11	0	hvar_slot4
a2d	5	9	10	0	hvar_slot5
a2d	6	11	9	0	1000lbs
a2d	7	13	8	0	hvar_slot7
a2d	8	15	7	0	1000lbs
a2d	9	14	6	0	hvar_slot9
a2d	10	12	5	0	1000lbs
a2d	11	10	4	0	hvar_slot11
a2d	12	8	3	0	hvar_slot12
a2d	13	6	2	0	hvar_slot13
a2d	14	4	1	0	hvar_slot14
a2d	15	2	0	0	hvar_slot15
a-35b	0	0	0	0	a_35b_250lbs
a5m4	0	0	0	0	a5m4_bombs
a5m4_hagiri	0	0	0	0	a5m4_bombs
a6m2_mod11	0	0	0	0	A6M2_2x60kg
a6m2_n_zero	0	0	0	0	A6M2_n_2x60kg
a6m2_zero	0	0	0	0	A6M2_2x60kg
a6m2_zero_china	0	0	0	0	A6M2_2x60kg
a6m3_mod22_zero	0	0	0	0	A6M3_mod22_2x60kg
a6m3_mod22ko_zero	0	0	0	0	A6M3_mod22ko_2x60kg
a6m3_zero	1	1	7	0	type97mod6_60kg
a6m3_zero	3	2	5	0	type97mod6_60kg
a6m5_zero	0	0	0	0	A6M5_2x60kg
a6m5_zero_china	0	0	0	0	A6M5_2x60kg
a6m5hei	0	0	0	0	A6M5otsu_2x60kg
a6m5ko	0	0	0	0	A6M5ko_2x60kg
a6m5otsu	0	0	0	0	A6M5otsu_2x60kg
a6m6c	0	0	0	0	A6M6c_2x60kg
a7m1	0	0	0	0	a7m_bombs
a7m2	0	0	0	0	a7m_bombs
ab_205a_1	1	1	8	0	ffar_extra
ab_205a_1	2	3	7	0	ffar_small
ab_205a_1	3	4	5	0	ffar_small
ab_205a_1	4	2	4	0	ffar_extra
ah_1f	1	1	8	0	aero_6a
ah_1f	2	3	7	0	aero_6a
ah_1f	3	4	5	0	aero_6a
ah_1f	4	2	4	0	aero_6a
ah_1f_event	1	1	8	0	aero_7a
ah_1f_event	2	3	7	0	aero_7a
ah_1f_event	3	4	5	0	aero_7a
ah_1f_event	4	2	4	0	aero_7a
ah_1f_iaf	1	1	8	0	aero_6a
ah_1f_iaf	2	3	7	0	aero_6a
ah_1f_iaf	3	4	5	0	aero_6a
ah_1f_iaf	4	2	4	0	aero_6a
ah_1g	1	1	8	0	aero_6a
ah_1g	2	3	7	0	aero_6a
ah_1g	3	4	5	0	aero_6a
ah_1g	4	2	4	0	aero_6a
ah_1g_iaf	1	1	8	0	aero_6a
ah_1g_iaf	2	3	7	0	aero_6a
ah_1g_iaf	3	4	5	0	aero_6a
ah_1g_iaf	4	2	4	0	aero_6a
ah_1q_iaf	1	1	8	0	aero_6a
ah_1q_iaf	2	3	7	0	aero_6a
ah_1q_iaf	3	4	5	0	aero_6a
ah_1q_iaf	4	2	4	0	aero_6a
ah_1s	1	1	8	0	aero_6a
ah_1s	2	3	7	0	aero_6a
ah_1s	3	4	5	0	aero_6a
ah_1s	4	2	4	0	aero_6a
ah_1s_early	1	1	8	0	aero_6a
ah_1s_early	2	3	7	0	aero_6a
ah_1s_early	3	4	5	0	aero_6a
ah_1s_early	4	2	4	0	aero_6a
ah_1s_late	1	1	8	0	aero_6a
ah_1s_late	2	3	7	0	aero_6a
ah_1s_late	3	4	5	0	aero_6a
ah_1s_late	4	2	4	0	aero_6a
ah_1w	1	1	8	0	aero_6a
ah_1w	2	3	7	0	aero_6a
ah_1w	3	4	5	0	aero_6a
ah_1w	4	2	4	0	aero_6a
ah_1w_china	1	1	8	0	aero_6a
ah_1w_china	2	3	7	0	aero_6a
ah_1w_china	3	4	5	0	aero_6a
ah_1w_china	4	2	4	0	aero_6a
ah_1z	1	1	9	0	aim_9l
ah_1z	2	3	8	0	m261
ah_1z	3	5	7	0	m261
ah_1z	4	6	5	0	m261
ah_1z	5	4	4	0	m261
ah_1z	6	2	3	0	aim_9l
ah_2_rooivalk	1	1	9	0	mistral
ah_2_rooivalk	2	3	8	0	m159
ah_2_rooivalk	3	5	7	0	m159
ah_2_rooivalk	4	6	5	0	m159
ah_2_rooivalk	5	4	4	0	m159
ah_2_rooivalk	6	2	3	0	mistral
ah_56a	1	1	8	0	m157
ah_56a	2	3	7	0	m157
ah_56a	3	4	5	0	m157
ah_56a	4	2	4	0	m157
ah_60_iaf	1	1	9	0	hydra_70_m247_x7
ah_60_iaf	2	3	8	0	hydra_70_m247_x7
ah_60_iaf	5	4	4	0	hydra_70_m247_x7
ah_60_iaf	6	2	3	0	hydra_70_m247_x7
ah_64a	1	1	9	0	aim92_l
ah_64a	2	3	8	0	aim9l
ah_64a	3	5	7	0	m247
ah_64a	4	6	5	0	m247
ah_64a	5	4	4	0	aim9l
ah_64a	6	2	3	0	aim92_r
ah_64a_greece_usa	1	1	9	0	aim92_l
ah_64a_greece_usa	2	3	8	0	aim9l
ah_64a_greece_usa	3	5	7	0	m247
ah_64a_greece_usa	4	6	5	0	m247
ah_64a_greece_usa	5	4	4	0	aim9l
ah_64a_greece_usa	6	2	3	0	aim92_r
ah_64a_iaf	1	1	9	0	atas_left
ah_64a_iaf	2	3	8	0	m261
ah_64a_iaf	3	5	7	0	m261
ah_64a_iaf	4	6	5	0	m261
ah_64a_iaf	5	4	4	0	m261
ah_64a_iaf	6	2	3	0	atas_right
ah_64a_killstreak	1	1	9	0	aim92_l
ah_64a_killstreak	2	3	8	0	aim9l
ah_64a_killstreak	3	5	7	0	m247
ah_64a_killstreak	4	6	5	0	m247
ah_64a_killstreak	5	4	4	0	aim9l
ah_64a_killstreak	6	2	3	0	aim92_r
ah_64a_peten	1	1	9	0	aim92_l
ah_64a_peten	2	3	8	0	m247
ah_64a_peten	3	5	7	0	m247
ah_64a_peten	4	6	5	0	m247
ah_64a_peten	5	4	4	0	m247
ah_64a_peten	6	2	3	0	aim92_r
ah_64a_peten_iaf	1	1	9	0	aim92_l
ah_64a_peten_iaf	2	3	8	0	m247
ah_64a_peten_iaf	3	5	7	0	m247
ah_64a_peten_iaf	4	6	5	0	m247
ah_64a_peten_iaf	5	4	4	0	m247
ah_64a_peten_iaf	6	2	3	0	aim92_r
ah_64d	1	1	9	0	aim92_l
ah_64d	2	3	8	0	m247
ah_64d	3	5	7	0	m247
ah_64d	4	6	5	0	m247
ah_64d	5	4	4	0	m247
ah_64d	6	2	3	0	aim92_r
ah_64d_i_saraph	1	1	9	0	atas_left
ah_64d_i_saraph	2	3	8	0	m261
ah_64d_i_saraph	3	5	7	0	m261
ah_64d_i_saraph	4	6	5	0	m261
ah_64d_i_saraph	5	4	4	0	m261
ah_64d_i_saraph	6	2	3	0	atas_right
ah_64d_japan	1	1	9	0	aim92_l
ah_64d_japan	2	3	8	0	m247
ah_64d_japan	3	5	7	0	m247
ah_64d_japan	4	6	5	0	m247
ah_64d_japan	5	4	4	0	m247
ah_64d_japan	6	2	3	0	aim92_r
ah_64d_lightweight_japan	1	1	9	0	aim92_l
ah_64d_lightweight_japan	2	3	8	0	m247
ah_64d_lightweight_japan	3	5	7	0	m247
ah_64d_lightweight_japan	4	6	5	0	m247
ah_64d_lightweight_japan	5	4	4	0	m247
ah_64d_lightweight_japan	6	2	3	0	aim92_r
ah_64d_netherlands	1	1	9	0	aim92_l
ah_64d_netherlands	2	3	8	0	m247
ah_64d_netherlands	3	5	7	0	m247
ah_64d_netherlands	4	6	5	0	m247
ah_64d_netherlands	5	4	4	0	m247
ah_64d_netherlands	6	2	3	0	aim92_r
ah_64e	1	1	8	0	m247
ah_64e	2	3	7	0	m247
ah_64e	3	4	5	0	m247
ah_64e	4	2	4	0	m247
ah_64e_britain	1	1	8	0	m247
ah_64e_britain	2	3	7	0	m247
ah_64e_britain	3	4	5	0	m247
ah_64e_britain	4	2	4	0	m247
ah_64e_china	1	1	9	0	aim92_l
ah_64e_china	2	3	8	0	m247
ah_64e_china	3	5	7	0	m247
ah_64e_china	4	6	5	0	m247
ah_64e_china	5	4	4	0	m247
ah_64e_china	6	2	3	0	aim92_r
ah_64e_indonesia	1	1	8	0	m247
ah_64e_indonesia	2	3	7	0	m247
ah_64e_indonesia	3	4	5	0	m247
ah_64e_indonesia	4	2	4	0	m247
ah_64e_netherlands	1	1	8	0	m247
ah_64e_netherlands	2	3	7	0	m247
ah_64e_netherlands	3	4	5	0	m247
ah_64e_netherlands	4	2	4	0	m247
ah_6m	1	1	8	0	hydra_70_m247_x7
ah_6m	2	3	7	0	ah_6m_m134d_left
ah_6m	3	4	5	0	ah_6m_m134d_right
ah_6m	4	2	4	0	hydra_70_m247_x7
ah_mk1	1	1	9	0	starstreak_l
ah_mk1	2	3	8	0	crv_7
ah_mk1	3	5	7	0	crv_7
ah_mk1	4	6	5	0	crv_7
ah_mk1	5	4	4	0	crv_7
ah_mk1	6	2	3	0	starstreak_r
ahs	1	1	9	0	aim92_l
ahs	2	3	8	0	rb74
ahs	3	5	7	0	m247
ahs	4	6	5	0	m247
ahs	5	4	4	0	rb74
ahs	6	2	3	0	aim92_r
aichi_e13a	0	0	0	0	aichi_e13a_default
alpha_jet_a	1	1	8	0	fr_250_samp_type_25
alpha_jet_a	2	3	7	0	fr_250_samp_type_25
alpha_jet_a	4	4	5	0	fr_250_samp_type_25
alpha_jet_a	5	2	4	0	fr_250_samp_type_25
alpha_jet_a_jabog41	1	1	8	0	fr_250_samp_type_25
alpha_jet_a_jabog41	2	3	7	0	fr_250_samp_type_25
alpha_jet_a_jabog41	4	4	5	0	fr_250_samp_type_25
alpha_jet_a_jabog41	5	2	4	0	fr_250_samp_type_25
alpha_jet_a_thailand	1	1	8	0	fr_250_samp_type_25
alpha_jet_a_thailand	2	3	7	0	fr_250_samp_type_25
alpha_jet_a_thailand	4	4	5	0	fr_250_samp_type_25
alpha_jet_a_thailand	5	2	4	0	fr_250_samp_type_25
alpha_jet_e	1	1	8	0	fr_250_samp_type_25
alpha_jet_e	2	3	7	0	fr_250_samp_type_25
alpha_jet_e	4	4	5	0	fr_250_samp_type_25
alpha_jet_e	5	2	4	0	fr_250_samp_type_25
alpha_jet_th_phase_1	1	1	8	0	aim_9p4_deafult
alpha_jet_th_phase_1	2	3	7	0	aim_9p4
alpha_jet_th_phase_1	4	4	5	0	aim_9p4
alpha_jet_th_phase_1	5	2	4	0	aim_9p4_deafult
am_1_mauler	1	1	14	0	us_250_anm57a1
am_1_mauler	2	3	13	0	us_250_anm57a1
am_1_mauler	3	5	12	0	us_250_anm57a1
am_1_mauler	4	7	11	0	us_250_anm57a1
am_1_mauler	5	9	10	0	us_250_anm57a1
am_1_mauler	6	11	9	0	us_250_anm57a1
am_1_mauler	7	13	8	0	us_250_anm57a1
am_1_mauler	8	15	7	0	us_500lb_anm64a1_center
am_1_mauler	9	14	6	0	us_250_anm57a1
am_1_mauler	10	12	5	0	us_250_anm57a1
am_1_mauler	11	10	4	0	us_250_anm57a1
am_1_mauler	12	8	3	0	us_250_anm57a1
am_1_mauler	13	6	2	0	us_250_anm57a1
am_1_mauler	14	4	1	0	us_250_anm57a1
am_1_mauler	15	2	0	0	us_250_anm57a1
amx	1	1	9	0	aim9l_default
amx	2	3	8	0	al_25
amx	3	5	7	0	al_25
amx	4	7	6	0	mk_82_fuse
amx	5	6	5	0	al_25
amx	6	4	4	0	al_25
amx	7	2	3	0	aim9l_default
amx_a_1a_brazil	1	1	9	0	maa_1_default
amx_a_1a_brazil	2	3	8	0	skyfire_7
amx_a_1a_brazil	3	5	7	0	skyfire_7
amx_a_1a_brazil	4	7	6	0	mk_82_fuse
amx_a_1a_brazil	5	6	5	0	skyfire_7
amx_a_1a_brazil	6	4	4	0	skyfire_7
amx_a_1a_brazil	7	2	3	0	maa_1_default
ar_2	1	1	7	0	fab100
ar_2	2	3	6	0	fab100_internal
ar_2	3	2	5	0	fab100
arado-196a-3	0	0	0	0	ar_196a_3_default
arado-196a-5	0	0	0	0	ar_196a_3_default
arado-234	2	3	7	0	sc250
arado-234	3	5	6	0	sc250_int
arado-234	4	4	5	0	sc250
arado-234c-3	1	1	7	0	sc250
arado-234c-3	2	5	6	0	sc250
arado-234c-3	3	2	5	0	sc250
attaker_fb1	0	0	0	0	attaker_fb1_500lbs_bombs
attaker_fb2	0	0	0	0	attaker_fb1_500lbs_bombs
av_8a	1	1	8	0	aim9g
av_8a	2	3	7	0	aero_6a
av_8a	3	5	6	0	250lbs
av_8a	4	4	5	0	aero_6a
av_8a	5	2	4	0	aim9g
av_8b_na	1	1	10	0	aim9l_default
av_8b_na	2	3	9	0	aim9l
av_8b_na	3	5	8	0	agm_65f
av_8b_na	4	7	7	0	gau_12
av_8b_na	5	9	6	0	ter_mk81_x2
av_8b_na	7	6	4	0	agm_65f
av_8b_na	8	4	3	0	aim9l
av_8b_na	9	2	2	0	aim9l_default
av_8b_plus	1	1	10	0	aim9l_default
av_8b_plus	2	3	9	0	aim9l
av_8b_plus	3	5	8	0	aim_120a
av_8b_plus	4	7	7	0	gau_12
av_8b_plus	5	9	6	0	ter_mk81_x2
av_8b_plus	7	6	4	0	aim_120a
av_8b_plus	8	4	3	0	aim9l
av_8b_plus	9	2	2	0	aim9l_default
av_8b_plus_italy	1	1	10	0	aim9l_default
av_8b_plus_italy	2	3	9	0	aim9l
av_8b_plus_italy	3	5	8	0	aim_120a
av_8b_plus_italy	4	7	7	0	gau_12
av_8b_plus_italy	5	9	6	0	ter_mk81_x2
av_8b_plus_italy	7	6	4	0	aim_120a
av_8b_plus_italy	8	4	3	0	aim9l
av_8b_plus_italy	9	2	2	0	aim9l_default
av_8c	1	1	8	0	aim9g
av_8c	2	3	7	0	aero_6a
av_8c	3	5	6	0	250lbs
av_8c	4	4	5	0	aero_6a
av_8c	5	2	4	0	aim9g
av_8s_late_thailand	1	1	8	0	aim9l_default
av_8s_late_thailand	2	3	7	0	aero_6a
av_8s_late_thailand	3	5	6	0	250lbs
av_8s_late_thailand	4	4	5	0	aero_6a
av_8s_late_thailand	5	2	4	0	aim9l_default
av_8s_thailand	1	1	8	0	aim9p
av_8s_thailand	2	3	7	0	aero_6a
av_8s_thailand	3	5	6	0	250lbs
av_8s_thailand	4	4	5	0	aero_6a
av_8s_thailand	5	2	4	0	aim9p
avenger_mk1	1	1	7	0	hvar_slot1
avenger_mk1	2	3	6	0	500lb
avenger_mk1	3	2	5	0	hvar_slot3
b_10b	1	1	7	0	500lb_slot1
b_10b	2	3	6	0	250lb_slot2
b_10b	3	2	5	0	500lb_slot3
b_18a	0	0	0	0	b_18a_12x100lb
b_24d	0	0	0	0	b_24d_8x500lbs
b_25j_1	0	0	0	0	b_25j_20_12x100lb
b_25j_20	0	0	0	0	b_25j_20_12x100lb
b_25j_30	0	0	0	0	b_25j_20_12x100lb
b_25j_30_china	0	0	0	0	b_25j_20_12x100lb
b_25j_30_france	0	0	0	0	b_25j_20_12x100lb
b_25j_30_vvs_ussr	0	0	0	0	b_25j_30_12xfab50
b_26b_c	0	0	0	0	b_26b_c_default
b_26c_france	0	0	0	0	b_26b_c_default
b_34	0	0	0	0	b_34_250lbs_bombs
b_48_firecrest	1	1	8	0	rp3_slot1
b_48_firecrest	2	3	7	0	500lb
b_48_firecrest	3	5	6	0	torpedo
b_48_firecrest	4	4	5	0	500lb
b_48_firecrest	5	2	4	0	rp3_slot5
b_52h	1	1	8	0	ibeam_mk82_x12
b_52h	2	3	7	0	clip_standard_mk82_x9
b_52h	3	4	6	0	clip_standard_mk82_x9
b_52h	4	5	5	0	clip_standard_mk82_x9
b_52h	5	2	4	0	ibeam_mk82_x12
b_57b_japan_killstreak	0	0	0	0	b_57b_1xmark7
b_57b_killstreak	0	0	0	0	b_57b_1xmark7
b_66b	1	1	6	0	750lbs
b-17e	0	0	0	0	B-17e_default
b-17e_japan	0	0	0	0	b-17e_japan_8x500lbs
b-17e_late	0	0	0	0	B-17e_default
b-17g	0	0	0	0	B17G_default
b-17g_iaf	0	0	0	0	b-17g_iaf_default
b-29	0	0	0	0	B29_default
b-29_france_killstreak	0	0	0	0	b_29_1xmk6
b-29_germany_killstreak	0	0	0	0	b_29_1xmk6
b-29_iaf_killstreak	0	0	0	0	b_29_1xmk6
b-29_italy_killstreak	0	0	0	0	b_29_1xmk6
b-29_japan_killstreak	0	0	0	0	b_29_1xmk6
b-29_killstreak	0	0	0	0	b_29_1xmk6
b-29_sweden_killstreak	0	0	0	0	b_29_1xmk6
b-29_uk_killstreak	0	0	0	0	b_29_1xmk6
b-57	0	0	0	0	b-57_9x500lbs
b-57b	1	1	10	0	hvar_x2
b-57b	2	3	9	0	hvar_x2
b-57b	3	5	8	0	hvar_x2_first
b-57b	4	7	7	0	hvar_x2_first
b-57b	5	9	6	0	250lbs
b-57b	6	8	5	0	hvar_x2_first
b-57b	7	6	4	0	hvar_x2_first
b-57b	8	4	3	0	hvar_x2
b-57b	9	2	2	0	hvar_x2
b5n2	0	0	0	0	b5n2_type97mod6_bombs
b6n1	0	0	0	0	b6n1_default
b6n2	0	0	0	0	b6n2_default
b6n2a	0	0	0	0	b6n2a_default
b7a2	0	0	0	0	b7a2_10xmod6_bombs
b7a2_homare_23	0	0	0	0	b7a2_10xmod6_bombs
ba_65_a80	0	0	0	0	ba_65_a80_4x50kg_t
ba_65_k14_l	0	0	0	0	ba_65_k14_l_4x50kg_t
bb-1	1	1	7	0	rs_82_slot1
bb-1	2	3	6	0	fab50_inner
bb-1	3	2	5	0	rs_82_slot3
be_6	1	1	10	0	fab250
be_6	2	3	9	0	fab250
be_6	3	5	8	0	fab250
be_6	4	7	7	0	fab250
be_6	5	8	5	0	fab250
be_6	6	6	4	0	fab250
be_6	7	4	3	0	fab250
be_6	8	2	2	0	fab250
beaufighter_mk21	1	1	7	0	rp3
beaufighter_mk21	2	3	6	0	2x250lbs
beaufighter_mk21	3	2	5	0	rp3
beaufighter_mk6c	0	0	0	0	beaufighter_mk6c_torpedo
beaufighter_mkx	1	1	7	0	rp3
beaufighter_mkx	2	3	6	0	2x250lbs
beaufighter_mkx	3	2	5	0	rp3
beaufort_mkviii	0	0	0	0	beaufort_mkviii_250gp
bf_109t_2	1	1	6	0	sc50_slot1
bf_110g_4	1	1	8	0	br20_slot1
bf_110g_4	2	3	7	0	sc50_slot2
bf_110g_4	3	5	6	0	gun_pod
bf_110g_4	4	4	5	0	sc50_slot6
bf_110g_4	5	2	4	0	br20_slot5
bf_110g_4_hungary	1	1	8	0	br20_slot1
bf_110g_4_hungary	2	3	7	0	sc50_slot2
bf_110g_4_hungary	3	5	6	0	gun_pod
bf_110g_4_hungary	4	4	5	0	sc50_slot6
bf_110g_4_hungary	5	2	4	0	br20_slot5
bf-109e-1	0	0	0	0	Bf-109E-3_4xSC50
bf-109e-3	0	0	0	0	Bf-109E-3_4xSC50
bf-109e-4	0	0	0	0	Bf-109E-4_4xSC50
bf-109e-7	0	0	0	0	Bf-109E-7_4xSC50
bf-109f-1	0	0	0	0	Bf-109F-1_4xSC50
bf-109f-2	0	0	0	0	Bf-109F-2_4xSC50
bf-109f-4	0	0	0	0	Bf-109F-4_4xSC50
bf-109f-4_hungary	0	0	0	0	Bf-109F-4_4xSC50
bf-109f-4_trop	0	0	0	0	Bf-109F-4_4xSC50
bf-109g-10	0	0	0	0	Bf-109G-10_SC250
bf-109g-14	0	0	0	0	Bf-109G-14_SC250
bf-109g-14as	0	0	0	0	Bf-109G-14_SC250
bf-109g-2	0	0	0	0	Bf-109G-2_4xSC50
bf-109g-2_finland	0	0	0	0	Bf-109G-2_4xSC50
bf-109g-2_hungary	0	0	0	0	Bf-109G-2_4xSC50
bf-109g-2_romania	0	0	0	0	Bf-109G-2_4xSC50
bf-109g-6	0	0	0	0	Bf-109G-6_4xSC50
bf-109g-6_erla_finland	0	0	0	0	Bf-109G-6_4xSC50
bf-109g-6_finland	0	0	0	0	Bf-109G-6_4xSC50
bf-109k-4	0	0	0	0	bf-109k-4_1xsc500
bf-109z	0	0	0	0	bf-109z_1xsc250
bf-110c-4	1	1	8	0	sc50
bf-110c-4	2	3	7	0	sc50_x4
bf-110c-4	3	4	5	0	sc50_x4
bf-110c-4	4	2	4	0	sc50
bf-110f-2	1	1	8	0	sc50
bf-110f-2	2	3	7	0	sc50_x4
bf-110f-2	3	5	6	0	gun_pod
bf-110f-2	4	4	5	0	sc50_x4
bf-110f-2	5	2	4	0	sc50
bf-110g-2	1	1	8	0	br20_slot1
bf-110g-2	2	3	7	0	sc50_slot2
bf-110g-2	3	5	6	0	gun_pod_x2
bf-110g-2	4	4	5	0	sc50_slot6
bf-110g-2	5	2	4	0	br20_slot5
bf2c_1	1	1	8	0	us_100lb
bf2c_1	2	3	7	0	us_100lb
bf2c_1	4	4	5	0	us_100lb
bf2c_1	5	2	4	0	us_100lb
blenheim_mkiv	0	0	0	0	BlenheimMKIV_default
bo_105cb2	1	1	9	0	tow_x2
bo_105cb2	3	5	7	0	fn_m3p
bo_105cb2	4	6	5	0	fn_m3p
bo_105cb2	6	2	3	0	tow_x2
bo_105pah1	1	1	11	0	hot
bo_105pah1	2	3	10	0	hot
bo_105pah1	3	5	9	0	hot
