fr_thales_rdy	Thales RDY	8	search+track	180000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,helmetDesignation,main,acmLockModes	4				1	1	1	3	0	0	mirage_2000_5ei,mirage_2000_5f,mirage_2000_5f_missile_test
sw_ps-37a	PS-37	8	search+track	150000	radar	searchModes,search,bvrLock,track,illumination,acmLock,tws,main					1	1	1	3	0	0	saab_aj37,saab_ajs37,saab_ajs37_early
su_n_001	N001	8	search+track	100000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,main	1	1			1	1	1	3	0	0	j_11,j_11a,su_27
sw_ps-42_search	PS-42 TA	8	search	90000	radar	search					1			3	0	0	saab_a32a,saab_a32a_red_adam,saab_j32b
us_an_apq_159	AN/APQ-159	8	search+track	75000	radar	search,lock,track							1	3	0	0	f-5e,f-5e_aidc,f-5e_fcu_thailand
us_an_asg_14	AN/ASG-14	8	search+track	37000	radar	search,lock,track								3	0	0	f-104a,f-104a_china,f-104c
us_an_asg_19	AN/ASG-19	8	search+track	37000	radar	search,lock,track								3	0	0	f-105d,f_105d_japan_killstreak,f_105d_killstreak
us_an_apg_78_v6	AN/APG-78	10	search	16000	radar	mode,search								3	0	0	ah_64e,ah_64e_britain,ah_64e_netherlands
de_fug_202	FuG-202	1	search	8000	radar	search								3	0	0	do_217j_2,do_217n_1,ju-388j
sw_ps-42_track	PS-42 TT	8	track	5000	radar	lock,track					1			3	0	0	saab_a32a,saab_a32a_red_adam,saab_j32b
us_an_apg_501	AN/APG-501	8	track	2750	radar	lock,track								3	0	0	f-86_canadair_german,f-86_cl_13b_mk6,f-86_cl_13_mk4_italy
uk_ari_5820	ARI.5820	8	track	800	radar	lock,track								3	0	0	hunter_f1,hunter_f6,hunter_f6_holland
cn_klj_10a	KLJ-10A	8	search+track	300000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,velocityLock,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,track,gtmTrack,main	8	1			1	1	1	2	0	0	j_10c,j_15t
fr_thales_rbe2	Thales RBE2 AESA	8	search+track	300000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,main	8	1			1	1	1	2	0	0	rafale_c_f3,rafale_m_f3r
uk_captor_ecrs_2_pirate	CAPTOR-E	8	search+track	300000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,velocityLock,gtmTrack,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,main	8	1			1	1	1	2	0	0	ef_2000a_aesa,ef_2000_typhoon_aesa
us_an_apg_79	AN/APG-79	8	search+track	300000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,gtmTrack,helmetDesignation,main	12				1	1	1	2	0	0	fa_18e_block_2,fa_18f_block_2_raaf
us_an_apg_83	AN/APG-83	8	search+track	300000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,gtmTrack,helmetDesignation,main	12				1	1	1	2	0	0	f_16a_block_72v_china,f_16c_block_52_aesa
su_kh_27ps_viuga_esm	Kh-27PS ESM	8	track	250000	radar	tws,lock,track				1		1		2	0	0	mig_27k,mig_27m
su_kh_31p_111_esm	Kh-31 L-111 ESM	8	track	250000	radar	tws,lock,track				1		1		2	0	0	mig_27k,mig_27m
su_kh_31p_112_esm	Kh-31 L-112 ESM	3	track	250000	radar	tws,lock,track				1		1		2	0	0	mig_27k,mig_27m
su_kh_31p_113_esm	Kh-31 L-113 ESM	6	track	250000	radar	tws,lock,track				1		1		2	0	0	mig_27k,mig_27m
uk_captor_m_pirate	CAPTOR-M	8	search+track	250000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,velocityLock,gtmTrack,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,main	6	1			1	1	1	2	0	0	ef_2000a,ef_2000_fgr4
us_an_awg_9	AN/AWG-9	8	search+track	250000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,main,acmLockModes	6				1	1	1	2	0	0	f_14a_early,f_14a_iriaf
us_an_apg_73	AN/APG-65	8	search+track	210000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,gtmTrack,main	4				1	1	1	2	0	0	fa_18c_finland,fa_18c_switzerland
uk_marconi_ai_mk24_stage_2g	AI.24 Foxhunter	8	search+track	200000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,main,acmLockModes	2				1	1	1	2	0	0	tornado_adv,tornado_f3
fr_thomson-csf_rdi	Thomson-CSF RDI	8	search+track	180000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,main,acmLockModes					1	1	1	2	0	0	mirage_2000c_s4,mirage_2000c_s5
il_el_m_2032	ELTA EL/M-2032	8	search+track	160000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,gtmTrack,helmetDesignation,main	4				1	1	1	2	0	0	f-5th_thailand,mig_21_2000_iaf
cn_type_1492	Type 1492	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,gtmTrack,helmetDesignation,main	6				1	1	1	2	0	0	j_8f,j_8f_missile_test
jp_awg_11	AN/APG-59	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,main,acmLockModes					1		1	2	0	0	t2,t2_early
su_n_001vep	N001	8	search+track	150000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,gtmTrack,main	2	1			1	1	1	2	0	0	su_27sm,su_30mk2v_venezuela
us_an_apg_59_f_4j	AN/APG-59	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,main,helmetDesignation,acmLockModes					1		1	2	0	0	f-4j,f-4s
us_an_apg_65q	AN/APG-65	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,main	4				1	1	1	2	0	0	av_8b_plus,av_8b_plus_italy
us_an_apg_66_v_2_hms	AN/APG-66	8	search+track	150000	radar	searchModes,search,bvrLock,track,illumination,acmLock,tws,gtmTrack,helmetDesignation,main	6				1	1	1	2	0	0	f_16am_block_20_mlu_netherlands,f_16am_block_20_mlu_norway
us_an_apg_66h	AN/APG-66	8	search+track	150000	radar	searchModes,search,bvrLock,track,illumination,acmLock,gtmTrack,main					1		1	2	0	0	hawk_200_rda,hawk_209_indonesia
us_an_apg_68_v_7	AN/APG-68	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,gtmTrack,helmetDesignation,main	6				1	1	1	2	0	0	f_16c_block_50,f_16c_block_50_missile_test
us_an_apg_63_psp	AN/APG-63	8	search+track	140000	radar	searchModes,search,bvrLock,velocityLock,trackRamSwitch,acmLock,main,track,illumination,ram					1		1	2	0	0	f_15a,f_15j
us_an_apg_63_v_1	AN/APG-63	8	search+track	140000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,helmetDesignation,main	8				1	1	1	2	0	0	f_15c_msip2,f_15j_kai
us_an_apg_66_v_1	AN/APG-66	8	search+track	130000	radar	searchModes,search,bvrLock,track,illumination,acmLock,main					1		1	2	0	0	f_16aj,f_16a_block_15_belgium
cn_type_1473	Type 1473	8	search+track	120000	radar	searchModes,search,bvrLock,track,illumination,acmLock,tws,helmetDesignation,main	4				1	1	1	2	0	0	j_10a,j_10a_killstreak
fr_cyrano_iv	Cyrano-IV	8	search+track	100000	radar	searchModes,search,bvrLock,trackModes,acmLock,main,acmLockModesLocker,acmLockModes,track,pulseTrack							1	2	0	0	mirage_f1c,mirage_f1c_200
su_sapphire_23e	Sapphire-23	9	search+track	100000	radar	sensorTypes,search,lock,track,illumination,radarStandbySearchModes,scanZoneAzimuth,scanZoneElevation,main,radarTrackModes		1			1		1	2	0	0	mig_23mf_germany,mig_23mf_hungary
su_sapphire_23mla_2	Sapphire-23	9	search+track	100000	radar	sensorTypes,search,lock,track,illumination,radarStandbySearchModes,scanZoneAzimuth,scanZoneElevation,main,radarTrackModes		1			1		1	2	0	0	mig_23mld,nt_mig_23mld
uk_ai	AI Mk.23	8	search+track	100000	radar	search,lock,track								2	0	0	lightning_f53,lightning_f6
us_an_aps_4	AN/APS-4	8	search	100000	radar	search								2	0	0	mosquito_fb_mk6_ash_norway,mosquito_tr_mk33
fr_cyrano	Cyrano Ibis	8	search+track	90000	radar	search,lock,track							1	2	0	0	mirage_3c,mirage_3cj
sw_ps-03	PS-03	8	search+track	90000	radar	search,lock,track								2	0	0	saab_j35a,saab_j35d
fr_drac_25	DRAC-25A	8	search+track	80000	radar	search,lock,track								2	0	0	so_4050_vautour_2n,so_4050_vautour_2n_iaf
uk_ferranti_blue_fox	Ferranti Blue Fox	8	search+track	75000	radar	search,lock,track							1	2	0	0	harrier_frs1,harrier_frs1_early
us_an_aps_6	AN/APS-6	8	search+track	60000	radar	search,lock,track								2	0	0	f6f-5n,f6f-5n_france
tv_tracker	Auto tracker		track	15000	radar	lock,track			1					2	0	0	ka_50,mi_28a_sweden
us_an_apg_26	AN/APG-26	8	track	4000	radar	lock,track								2	0	0	f3d_1,javelin_fmk9
su_n_035e	N035	8	search+track	400000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,velocityLock,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,track,gtmTrack,main	8	1			1	1	1	1	0	0	su_30sm2
sw_es_05	ES-05	8	search+track	300000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,velocityLock,gtmTrack,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,main	9	1			1	1	1	1	0	0	saab_jas39e
uk_captor_ecrs_1_pirate	CAPTOR-E	8	search+track	300000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,velocityLock,gtmTrack,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,main	8	1			1	1	1	1	0	0	ef_2000_aesa
us_an_apg_63_v_3	AN/APG-63	8	search+track	300000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,gtmTrack,helmetDesignation,main	8				1	1	1	1	0	0	f_15c_golden_eagle
us_an_apg_71	AN/AWG-9	8	search+track	300000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,velocityLock,gtmTrack,radarBvrTrack,irstTrack,radarAcmTrack,main	6	1			1	1	1	1	0	0	f_14d
uk_alarm_esm	ALARM ESM	4	track	250000	radar	tws,lock,track				1		1		1	0	0	tornado_gr4
uk_captor_m	CAPTOR-M	8	search+track	250000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,gtmTrack,helmetDesignation,main	6				1	1	1	1	0	0	ef_2000_block_10
us_an_awg_9_tiseo	AN/AWG-9	8	search+track	250000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,main,acmLockModes	6				1	1	1	1	0	0	f_14b
su_n_011m	N011M	8	search+track	240000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,velocityLock,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,track,gtmTrack,main	4	1			1	1	1	1	0	0	su_30mkm
su_n_011r	N011R	8	search+track	240000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,velocityLock,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,track,gtmTrack,main	8	1			1	1	1	1	0	0	su_30sm
uk_marconi_ai_mk24_stage_3g	AI.24 Foxhunter	8	search+track	200000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,main,acmLockModes	4				1	1	1	1	0	0	tornado_f3_late
fr_thomson-csf_rdm	Thomson-CSF RDI	8	search+track	180000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,main,acmLockModes					1	1	1	1	0	0	mirage_4000
il_el_m_2052	ELTA EL/M-2052	8	search+track	170000	radar	searchModes,search,bvrLock,track,illumination,acmLock,helmetDesignation,tws,gtmTrack,main	4				1	1	1	1	0	0	kfir_c10_colombia
su_v_004	V004	8	search+track	170000	radar	searchModes,search,bvrLock,track,illumination,acmLock,tws,gtmTrack,main	4				1	1	1	1	0	0	su_34
cn_jl_10ag	JL-10A	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,gtmTrack,helmetDesignation,main	4				1	1	1	1	0	0	jh_7a2
cn_klj_7	KLJ-7	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,main	2				1	1	1	1	0	0	jf_17
cn_type_1493_pd	Type 1493	8	search+track	150000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,radarBvrTrack,irstTrack,radarAcmHmdTrack,gtmTrack,helmetDesignation,main	6	1			1	1	1	1	0	0	j_11b
fr_anemone	Anemone	9	search+track	150000	radar	search,lock,track							1	1	0	0	super_etendard_97
it_grifo_346	GRIFO 346	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,gtmTrack,helmetDesignation,main	4				1	1	1	1	0	0	m_346fa
jp_awg_12	AN/APG-59	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,main,acmLockModes					1		1	1	0	0	f1
su_n_001ve	N001	8	search+track	150000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,gtmTrack,main	2	1			1	1	1	1	0	0	su_30mkk
uk_ferranti_blue_vixen	Ferranti Blue Vixen	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,main	4				1	1	1	1	0	0	sea_harrier_fa2
us_an_apg_59u	AN/APG-59	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,main,acmLockModes					1		1	1	0	0	f-4jk
us_an_apg_60	AN/APG-59	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,main,acmLockModes					1		1	1	0	0	f-4k
us_an_apg_61	AN/APG-59	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,main,acmLockModes					1		1	1	0	0	f-4m_fgr2
us_an_apg_65gy	AN/APG-65	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,main	4				1	1	1	1	0	0	f-4f_kws_lv
us_an_apg_66s	AN/APG-66S	8	search+track	150000	radar	searchModes,search,bvrLock,track,illumination,acmLock,tws,main	6				1	1	1	1	0	0	f_16a_block_15_ocu_thailand
us_an_apg_67	AN/APG-67	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,gtmTrack,main					1	1	1	1	0	0	f_20a
us_an_apg_68	AN/APG-68	8	search+track	150000	radar	searchModes,search,bvrLock,track,illumination,acmLock,tws,main	6				1	1	1	1	0	0	f_16xl
us_an_apg_68_v_9	AN/APG-68	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,gtmTrack,helmetDesignation,main	6				1	1	1	1	0	0	f_16i_sufa
us_an_apg_70	AN/APG-63	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,gtmTrack,helmetDesignation,main	8				1	1	1	1	0	0	f_15e
us_an_apg_70i	AN/APG-63	8	search+track	150000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,gtmTrack,helmetDesignation,main	8				1	1	1	1	0	0	f_15i_raam
us_an_apg_76_an_asx_1	AN/APG-76 / AN/ASX-1	9	search+track	150000	radar	search,lock,track					1		1	1	0	0	f-4e_kurnass_2000
us_an_aps_31	AN/APS-31	8	search	150000	radar	search								1	0	0	pbm_5a
us_an_apg_63	AN/APG-63	8	search+track	140000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,main					1		1	1	0	0	f_15a_iaf
us_an_apg_63_baz	AN/APG-63	8	search+track	140000	radar	searchModes,search,bvrLock,velocityLock,track,illumination,acmLock,tws,helmetDesignation,main	8				1	1	1	1	0	0	f_15c_baz_msip
jp_an_apg_66j	AN/APG-66	8	search+track	130000	radar	searchModes,search,bvrLock,track,illumination,acmLock,main					1		1	1	0	0	f-4ej_kai
su_sapphire_25	Sapphire-25	9	search+track	120000	radar	sensorTypes,search,lock,track,illumination,radarStandbySearchModes,scanZoneAzimuth,scanZoneElevation,main,radarTrackModes		1			1		1	1	0	0	mig_25pd
fr_cyrano_ivmr	Cyrano-IV	8	search+track	100000	radar	searchModes,search,bvrLock,trackModes,acmLock,main,acmLockModesLocker,acmLockModes,track,pulseTrack							1	1	0	0	mirage_f1ct
fr_taran_18	TARAN 18	8	search+track	100000	radar	search,lock,track							1	1	0	0	mirage_3s_c70_switzerland
su_kopio	N019	8	search+track	100000	radar	searchModes,search,bvrLock,track,illumination,acmLock,tws,gtmTrack,helmetDesignation,main	2				1	1	1	1	0	0	mig-21_bison
su_n_001k	N001	8	search+track	100000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,main	1	1			1	1	1	1	0	0	su_33
su_n_010	N010	8	search+track	100000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,main	1	1			1	1	1	1	0	0	yak_141
su_sapphire_23	Sapphire-23	9	search+track	100000	radar	sensorTypes,search,lock,track,illumination,radarStandbySearchModes,scanZoneAzimuth,scanZoneElevation,main,radarTrackModes		1			1		1	1	0	0	mig_23m
su_sapphire_23ml	Sapphire-23	9	search+track	100000	radar	sensorTypes,search,lock,track,illumination,radarStandbySearchModes,scanZoneAzimuth,scanZoneElevation,main,radarTrackModes		1			1		1	1	0	0	mig_23ml
su_sapphire_23mla	Sapphire-23	9	search+track	100000	radar	sensorTypes,search,lock,track,illumination,radarStandbySearchModes,scanZoneAzimuth,scanZoneElevation,main,radarTrackModes		1			1		1	1	0	0	mig_23mla
uk_ai_mk18	AI Mk.18	8	search+track	100000	radar	search,lock,track								1	0	0	dh_110_sea_vixen
us_an_apq_100	AN/APQ-72	8	search+track	100000	radar	search,lock,track,illumination					1		1	1	0	0	f-4c
us_an_apq_50	AN/APQ-50	8	search+track	100000	radar	search,lock,track							1	1	0	0	f4d_1
us_an_apq_51	AN/APQ-51	8	search+track	100000	radar	search,lock,track,illumination					1		1	1	0	0	f3h-2
fr_cyrano_ii	Cyrano Ibis	8	search+track	90000	radar	search,lock,track							1	1	0	0	mirage_3e
sw_ps-011a_71h_ir	PS-011A 71H IR	8	search+track	90000	radar	search,lock,track		1					1	1	0	0	saab_j35xs
us_ma_1	MA-1	8	search+track	90000	radar	sensorTypes,search,lock,track,acmLock,helmetDesignation,main		1					1	1	0	0	f_106a_1972
su_n_019	N019	8	search+track	85000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,main	1	1			1	1	1	1	0	0	mig_29_9_13
su_n_019me	N019	8	search+track	85000	radar	sensorTypes,search,illumination,lock,radarSearchModes,irstSearchModes,tws,radarBvrLock,radarBvrTrack,irstTrack,radarAcmHmdTrack,helmetDesignation,main	2	1			1	1	1	1	0	0	mig_29n
fr_drac_32a	DRAC-32A	8	search+track	80000	radar	search,lock,track								1	0	0	so_4050_vautour_2n_late
us_an_apq_113	AN/APQ-113	9	search+track	80000	radar	search,lock,track								1	0	0	f_111a
us_an_apq_104	AN/APQ-104	8	search+track	75000	radar	search,lock,track							1	1	0	0	f-8e_fn
us_an_apq_159_hms	AN/APQ-159	8	search+track	75000	radar	search,lock,track,helmetDesignation							1	1	0	0	f-5t_thailand
us_an_apq_159_v	AN/APQ-159	8	search+track	75000	radar	search,lock,track							1	1	0	0	f-5e_switzerland
us_an_apq_94	AN/APQ-94	8	search+track	75000	radar	sensorTypes,search,scanSide,lock,track,main		1					1	1	0	0	f-8e
cn_type_208a	Type 208A	8	search+track	60000	radar	search,lock,track					1		1	1	0	0	j_8b
us_an_aps_19	AN/APS-19	8	search+track	60000	radar	search,lock,track								1	0	0	a2d
us_an_apg_37	AN/APG-37	8	search+track	56000	radar	search,lock,track								1	0	0	f_101c
us_an_aps_67	AN/APS-67	8	search	45000	radar	search								1	0	0	f8u-2
us_r21g_m1	US R21G M1	8	search+track	45000	radar	searchModes,search,bvrLock,track,illumination,acmLock,main,acmLockModes					1		1	1	0	0	f-104s_asa
fr_antilope_5	ANTILOPE-5	9	search+track	40000	radar	search,lock,track							1	1	0	0	mirage_2000d_r1
fr_antilope_5_hmd	ANTILOPE-5	9	search+track	40000	radar	search,lock,track,helmetDesignation							1	1	0	0	mirage_2000d_rmv
cn_jl_7a	JL-7A	8	search+track	30000	radar	search,lock,track							1	1	0	0	j_7d
su_vn_001	VN001	8	search	25000	radar	mode,search								1	0	0	mi_8amtsh_vn
