f_111f_killstreak	1	1	1	0	us_an_apq_169	radar_dm	1	0:radar:us_an_apq_169 1:ir:us_an_alr_2002_rwr 2:ir:us_an_alr_2002_mlws
f_117			0				0	0:ir:ir_tracker_tgp 1:ir:laserdesignatorsensor
f_14a_early	1	1	1	0	us_an_awg_9	radar_dm	0	0:radar:us_an_awg_9 1:ir:us_an_alr_45v
f_14a_iriaf	1	1	1	0	us_an_awg_9	radar_dm	0	0:radar:us_an_awg_9 1:ir:us_an_alr_45v
f_14b	1	1	1	0	us_an_awg_9_tiseo	radar_dm	0	0:radar:us_an_awg_9_tiseo 1:ir:us_an_alr_67 2:ir:laserdesignatorsensor
f_14d	1	1	1	0	us_an_apg_71	radar_dm	0	0:radar:us_an_apg_71 1:ir:us_an_alr_67 2:ir:laserdesignatorsensor
f_15a	1	1	1	0	us_an_apg_63_psp	radar_dm	0	0:radar:us_an_apg_63_psp 1:ir:us_an_alr_56c
f_15a_iaf	1	1	1	0	us_an_apg_63	radar_dm	0	0:radar:us_an_apg_63 1:ir:us_an_alr_56a
f_15c_baz_msip	1	1	1	0	us_an_apg_63_baz	radar_dm	0	0:radar:us_an_apg_63_baz 1:ir:us_an_alr_56c
f_15c_golden_eagle	1	1	1	0	us_an_apg_63_v_3	radar_dm	0	0:radar:us_an_apg_63_v_3 1:ir:us_an_alr_56c 2:ir:laserdesignatorsensor 3:ir:ir_tracker_tgp
f_15c_msip2	1	1	1	0	us_an_apg_63_v_1	radar_dm	0	0:radar:us_an_apg_63_v_1 1:ir:us_an_alr_56c
f_15e	1	1	1	0	us_an_apg_70	radar_dm	0	0:radar:us_an_apg_70 1:ir:us_an_alr_56c 2:ir:laserdesignatorsensor 3:ir:ir_tracker_tgp
f_15i_raam	1	1	1	0	us_an_apg_70i	radar_dm	0	0:radar:us_an_apg_70i 1:ir:us_an_alr_56c 2:ir:laserdesignatorsensor
f_15j	1	1	1	0	us_an_apg_63_psp	radar_dm	1	0:radar:us_an_apg_63_psp 1:ir:jp_j_apr_4
f_15j_kai	1	1	1	0	us_an_apg_63_v_1	radar_dm	1	0:radar:us_an_apg_63_v_1 1:ir:jp_j_apr_4
f_16a_block_10	1	1	1	0	us_an_apg_66	radar_dm	0	0:radar:us_an_apg_66 1:ir:us_an_alr_69
f_16a_block_10_iaf	1	1	1	0	us_an_apg_66	radar_dm	0	0:radar:us_an_apg_66 1:ir:us_an_alr_69
f_16a_block_10_netz_mod	1	1	1	0	us_an_apg_66	radar_dm	0	0:radar:us_an_apg_66 1:ir:us_an_alr_69
f_16a_block_10_norway	1	1	1	0	us_an_apg_66	radar_dm	0	0:radar:us_an_apg_66 1:ir:us_an_alr_69
f_16a_block_15_adf	1	1	1	0	us_an_apg_66_v_3	radar_dm	0	0:radar:us_an_apg_66_v_3 1:ir:us_an_alr_69
f_16a_block_15_adf_britain_killstreak	1	1	1	0	us_an_apg_66_v_3	radar_dm	0	0:radar:us_an_apg_66_v_3 1:ir:us_an_alr_69
f_16a_block_15_adf_france_killstreak	1	1	1	0	us_an_apg_66_v_3	radar_dm	0	0:radar:us_an_apg_66_v_3 1:ir:us_an_alr_69
f_16a_block_15_adf_germany_killstreak	1	1	1	0	us_an_apg_66_v_3	radar_dm	0	0:radar:us_an_apg_66_v_3 1:ir:us_an_alr_69
f_16a_block_15_adf_italy	1	1	1	0	us_an_apg_66_v_3	radar_dm	0	0:radar:us_an_apg_66_v_3 1:ir:us_an_alr_69
f_16a_block_15_adf_italy_killstreak	1	1	1	0	us_an_apg_66_v_3	radar_dm	0	0:radar:us_an_apg_66_v_3 1:ir:us_an_alr_69
f_16a_block_15_adf_killstreak	1	1	1	0	us_an_apg_66_v_3	radar_dm	0	0:radar:us_an_apg_66_v_3 1:ir:us_an_alr_69
f_16a_block_15_adf_sweden_killstreak	1	1	1	0	us_an_apg_66_v_3	radar_dm	0	0:radar:us_an_apg_66_v_3 1:ir:us_an_alr_69
f_16a_block_15_belgium	1	1	1	0	us_an_apg_66_v_1	radar_dm	0	0:radar:us_an_apg_66_v_1 1:ir:us_an_alr_69
f_16a_block_15_ocu_belgium	1	1	1	0	us_an_apg_66_v_3	radar_dm	0	0:radar:us_an_apg_66_v_3 1:ir:us_an_alr_69 2:ir:laserdesignatorsensor 3:ir:ir_tracker_tgp
f_16a_block_15_ocu_thailand	1	1	1	0	us_an_apg_66s	radar_dm	0	0:radar:us_an_apg_66s 1:ir:us_an_alr_69 2:ir:laserdesignatorsensor 3:ir:ir_tracker_tgp
f_16a_block_20_mlu	1	1	1	0	us_an_apg_66_v_3	radar_dm	0	0:radar:us_an_apg_66_v_3 1:ir:us_an_alr_56m
f_16a_block_20_mlu_killstreak	1	1	1	0	us_an_apg_66_v_3	radar_dm	0	0:radar:us_an_apg_66_v_3 1:ir:us_an_alr_56m
f_16a_block_5_netherlands	1	1	1	0	us_an_apg_66	radar_dm	0	0:radar:us_an_apg_66 1:ir:us_an_alr_69
f_16a_block_72v_china	1	1	1	0	us_an_apg_83	radar_dm	1	0:radar:us_an_apg_83 1:radar:us_an_asq_213_esm 2:ir:us_an_alr_56m 3:ir:laserdesignatorsensor
f_16aj	1	1	1	0	us_an_apg_66_v_1	radar_dm	0	0:radar:us_an_apg_66_v_1 1:ir:us_an_alr_69
f_16am_block_15_mlu_belgium	1	1	1	0	us_an_apg_66_v_3	radar_dm	0	0:radar:us_an_apg_66_v_3 1:ir:bl_carapace 2:ir:laserdesignatorsensor
f_16am_block_20_mlu_netherlands	1	1	1	0	us_an_apg_66_v_2_hms	radar_dm	0	0:radar:us_an_apg_66_v_2_hms 1:ir:us_an_alr_56m 2:ir:laserdesignatorsensor
f_16am_block_20_mlu_norway	1	1	1	0	us_an_apg_66_v_2_hms	radar_dm	0	0:radar:us_an_apg_66_v_2_hms 1:ir:us_an_alr_56m 2:ir:laserdesignatorsensor
f_16c_block_40_barak_2	1	1	1	0	us_an_apg_68_v_5	radar_dm	1	0:radar:us_an_apg_68_v_5 1:radar:us_an_asq_213_esm 2:ir:us_an_alr_56m 3:ir:ir_tracker_tgp 4:ir:laserdesignatorsensor
f_16c_block_50	1	1	1	0	us_an_apg_68_v_7	radar_dm	1	0:radar:us_an_apg_68_v_7 1:radar:us_an_asq_213_esm 2:ir:us_an_alr_56m 3:ir:laserdesignatorsensor
f_16c_block_50_missile_test	1	1	1	0	us_an_apg_68_v_7	radar_dm	1	0:radar:us_an_apg_68_v_7 1:radar:us_an_asq_213_esm 2:ir:us_an_alr_56m 3:ir:laserdesignatorsensor
f_16c_block_52_aesa	1	1	1	0	us_an_apg_83	radar_dm	1	0:radar:us_an_apg_83 1:radar:us_an_asq_213_esm 2:ir:us_an_alr_69a_v 3:ir:laserdesignatorsensor
f_16d_block_40_barak_2	1	1	1	0	us_an_apg_68_v_5	radar_dm	0	0:radar:us_an_apg_68_v_5 1:ir:us_an_alr_56m 2:ir:ir_tracker_tgp 3:ir:laserdesignatorsensor
f_16d_block_40_barak_2_killstreak	1	1	1	0	us_an_apg_68_v_5	radar_dm	0	0:radar:us_an_apg_68_v_5 1:ir:us_an_alr_56m 2:ir:ir_tracker_tgp 3:ir:laserdesignatorsensor
f_16d_block_40_barak_2_missile_test	1	1	1	0	us_an_apg_68_v_5	radar_dm	0	0:radar:us_an_apg_68_v_5 1:ir:us_an_alr_56m 2:ir:ir_tracker_tgp 3:ir:laserdesignatorsensor
f_16i_sufa	1	1	1	0	us_an_apg_68_v_9	radar_dm	0	0:radar:us_an_apg_68_v_9 1:ir:il_elisra_sps_3000 2:ir:ir_tracker_tgp 3:ir:laserdesignatorsensor 4:ir:il_paws_2
f_16xl	1	1	1	0	us_an_apg_68	radar_dm	0	0:radar:us_an_apg_68 1:ir:us_an_alr_69
f_20a	1	1	1	0	us_an_apg_67	radar_dm	0	0:radar:us_an_apg_67 1:ir:us_an_alr_46
f_2a	1	1	1	0	jp_j_apg_2	radar_dm	0	0:radar:jp_j_apg_2 1:ir:jp_j_asq_2 2:ir:laserdesignatorsensor 3:ir:ir_tracker_tgp
f_2a_adtw	1	1	1	0	jp_j_apg_2	radar_dm	0	0:radar:jp_j_apg_2 1:ir:jp_j_asq_2 2:ir:laserdesignatorsensor
f_2a_killstreak	1	1	1	0	jp_j_apg_2	radar_dm	0	0:radar:jp_j_apg_2 1:ir:jp_j_asq_2 2:ir:laserdesignatorsensor 3:ir:ir_tracker_tgp
f_4e_event	1	1	1	0	us_an_apq_120	radar_dm	0	0:radar:us_an_apq_120 1:ir:us_an_alr_46_v3
f_6c_pakistan			0				1	0:ir:su_spo-2
f-100a_china		1	1	0	us_an_apg_30	radar_dm	1	0:radar:us_an_apg_30 1:ir:us_an_apr_25
f-100d		1	1	0	us_an_apg_30	radar_dm	1	0:radar:us_an_apg_30 1:ir:us_an_apr_25
f-100d_france		1	1	0	us_an_apg_30	radar_dm	1	0:radar:us_an_apg_30 1:ir:us_an_apr_25
f-104a		1	1	0	us_an_asg_14	radar_dm	0	0:radar:us_an_asg_14
f-104a_china		1	1	0	us_an_asg_14	radar_dm	0	0:radar:us_an_asg_14
f-104c		1	1	0	us_an_asg_14	radar_dm	1	0:radar:us_an_asg_14 1:ir:us_an_apr_25
f-104g		1	1	0	us_nasarr	radar_dm	1	0:radar:us_nasarr 1:ir:us_an_apr_25
f-104g_belgium		1	1	0	us_nasarr	radar_dm	1	0:radar:us_nasarr 1:ir:us_an_apr_25
f-104g_china		1	1	0	us_nasarr	radar_dm	1	0:radar:us_nasarr 1:ir:us_an_apr_25
f-104g_italy		1	1	0	us_nasarr	radar_dm	1	0:radar:us_nasarr 1:ir:us_an_apr_25
f-104j		1	1	0	us_nasarr	radar_dm	1	0:radar:us_nasarr 1:ir:jp_j_apr_1
f-104s		1	1	0	us_nasarr	radar_dm	1	0:radar:us_nasarr 1:ir:us_an_apr_25
f-104s_asa		1	1	0	us_r21g_m1	radar_dm	0	0:radar:us_r21g_m1 1:ir:us_an_alq_73
f-104s_cb		1	1	0	us_nasarr	radar_dm	1	0:radar:us_nasarr 1:ir:us_an_apr_25
f-105d	1	1	1	0	us_an_asg_19	radar_dm	1	0:radar:us_an_asg_19 1:ir:us_an_apr_25
f-4c	1	1	1	0	us_an_apq_100	radar_dm	1	0:radar:us_an_apq_100 1:ir:us_an_apr_25
f-4e	1	1	1	0	us_an_apq_120	radar_dm	0	0:radar:us_an_apq_120 1:ir:us_an_alr_46_v3
f-4e_iaf	1	1	1	0	us_an_apq_120	radar_dm	0	0:radar:us_an_apq_120 1:ir:us_an_alr_46_v3
f-4e_kurnass_2000	1	1	1	0	us_an_apg_76_an_asx_1	radar_dm	0	0:radar:us_an_apg_76_an_asx_1 1:ir:us_an_alr_46_v3 2:ir:tv_tracker_tgp 3:ir:laserdesignatorsensor
f-4ej	1	1	1	0	us_an_apq_120	radar_dm	1	0:radar:us_an_apq_120 1:ir:jp_j_apr_2
f-4ej_adtw	1	1	1	0	us_an_apq_120	radar_dm	1	0:radar:us_an_apq_120 1:ir:jp_j_apr_2
f-4ej_kai	1	1	1	0	jp_an_apg_66j	radar_dm	1	0:radar:jp_an_apg_66j 1:ir:jp_j_apr_6
f-4f	1	1	1	0	us_an_apq_120	radar_dm	0	0:radar:us_an_apq_120 1:ir:us_an_alr_46_v2
f-4f_kws_lv	1	1	1	0	us_an_apg_65gy	radar_dm	0	0:radar:us_an_apg_65gy 1:ir:us_an_alr_68_v_3
f-4f_late	1	1	1	0	us_an_apq_120	radar_dm	0	0:radar:us_an_apq_120 1:ir:us_an_alr_68_v
f-4j	1	1	1	0	us_an_apg_59_f_4j	radar_dm	0	0:radar:us_an_apg_59_f_4j 1:ir:us_an_alr_45v
f-4jk	1	1	1	0	us_an_apg_59u	radar_dm	0	0:radar:us_an_apg_59u 1:ir:us_an_alr_66
f-4k	1	1	1	0	us_an_apg_60	radar_dm	0	0:radar:us_an_apg_60 1:rwr:uk_ari_18228
f-4m_fgr2	1	1	1	0	us_an_apg_61	radar_dm	0	0:radar:us_an_apg_61 1:rwr:uk_ari_18228
f-4s	1	1	1	0	us_an_apg_59_f_4j	radar_dm	0	0:radar:us_an_apg_59_f_4j 1:ir:us_an_alr_45f_v
f-5a		1	0				1	0:ir:us_an_apr_25
f-5a_china		1	0				1	0:ir:us_an_apr_25
f-5a_thailand		1	0				1	0:ir:us_an_apr_25
f-5ag_norway		1	0				0	0:ir:us_an_alr_46_v3
f-5c		1	0				1	0:ir:us_an_apr_25
f-5e	1	1	1	0	us_an_apq_159	radar_dm	0	0:radar:us_an_apq_159 1:ir:us_an_alr_46_v3
f-5e_aidc	1	1	1	0	us_an_apq_159	radar_dm	0	0:radar:us_an_apq_159 1:ir:us_an_alr_46_v3
f-5e_fcu_thailand	1	1	1	0	us_an_apq_159	radar_dm	0	0:radar:us_an_apq_159 1:ir:us_an_alr_46_v3
f-5e_switzerland	1	1	1	0	us_an_apq_159_v	radar_dm	0	0:radar:us_an_apq_159_v 1:ir:us_an_alr_87
f-5t_thailand	1	1	1	0	us_an_apq_159_hms	radar_dm	0	0:radar:us_an_apq_159_hms 1:ir:us_an_alr_46_v3
f-5th_thailand	1	1	1	0	il_el_m_2032	radar_dm	0	0:radar:il_el_m_2032 1:ir:us_an_alr_46_v3_f_5th 2:ir:laserdesignatorsensor 3:ir:laserbeamridingsensor
f-84f		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-84f_france		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-84f_germany		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-84f_iaf		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-84f_israel_iaf		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-84f_italy		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-84g		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-84g_china		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-84g_france		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-84g_italy		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-84g_thailand		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-84g-31-re_china		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-86_canadair_german		1	1	0	us_an_apg_501	radar_dm	0	0:radar:us_an_apg_501
f-86_cl_13_mk4_italy		1	1	0	us_an_apg_501	radar_dm	0	0:radar:us_an_apg_501
f-86_cl_13b_mk6		1	1	0	us_an_apg_501	radar_dm	0	0:radar:us_an_apg_501
f-86f-2		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-86f-25		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-86f-30_china		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-86f-30_japan		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-86f-35		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-86f-40_china		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-86f-40_japan		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-86f-40_japan_blue_impulse		1	1	0	us_an_apg_30	radar_dm	0	0:radar:us_an_apg_30
f-86k_late		1	1	0	us_an_aps_21	radar_dm	0	0:radar:us_an_aps_21
f-86k_late_german		1	1	0	us_an_aps_21	radar_dm	0	0:radar:us_an_aps_21
f-86k_late_italy		1	1	0	us_an_aps_21	radar_dm	0	0:radar:us_an_aps_21
f-89b		1	1	0	us_an_apg_33	radar_dm	0	0:radar:us_an_apg_33
f-89c_30mm		1	1	0	us_an_apg_33	radar_dm	0	0:radar:us_an_apg_33
